review_id,viewer_id,movie_id,rating,sentiment,review_date,review_text
1239,246,8,5.1,neutral,2025-02-24,Average movie with some interesting moments here and there.
1240,301,2,9.2,positive,2024-08-09,Absolutely loved this film! The storytelling was phenomenal.
1241,76,6,8.6,positive,2024-12-18,A must-watch for fans of the genre. Highly recommended.
1242,859,2,6.9,neutral,2025-02-16,"Not bad, but could have been better with tighter editing."
1243,210,5,9.0,positive,2024-10-10,Brilliant direction and an engaging plot from start to finish.
1244,506,8,6.3,neutral,2024-08-26,"It was okay, nothing too special but watchable."
1245,2404,10,6.5,neutral,2024-08-28,"It was okay, nothing too special but watchable."
1246,1704,1,3.3,negative,2024-12-30,Would not recommend. Wasted potential on a promising premise.
1247,602,1,7.3,positive,2025-01-21,A must-watch for fans of the genre. Highly recommended.
1248,1696,2,9.1,positive,2024-06-15,A must-watch for fans of the genre. Highly recommended.
1249,1778,2,4.1,negative,2024-12-04,Would not recommend. Wasted potential on a promising premise.
1250,2593,1,5.9,neutral,2024-12-16,"Some good parts, some slow parts. Mixed feelings overall."
1251,2931,2,8.3,positive,2024-10-15,Exceeded my expectations in every way possible.
1252,590,6,7.7,positive,2024-12-24,Brilliant direction and an engaging plot from start to finish.
1253,1078,8,7.4,positive,2025-01-29,A must-watch for fans of the genre. Highly recommended.
1254,1887,9,7.2,positive,2024-12-16,Great performances and stunning visuals throughout.
1255,650,7,7.4,positive,2024-08-29,A must-watch for fans of the genre. Highly recommended.
1256,2098,4,4.4,negative,2024-12-07,Below average. The script needed a lot more work.
1257,3219,2,5.2,neutral,2025-01-02,"Not bad, but could have been better with tighter editing."
1258,4088,3,3.5,negative,2024-11-10,Disappointed with the plot. Very predictable and boring.
1259,296,8,9.5,positive,2024-09-11,Absolutely loved this film! The storytelling was phenomenal.
1260,57,8,7.6,positive,2024-08-14,Absolutely loved this film! The storytelling was phenomenal.
1261,2509,6,8.6,positive,2024-08-30,Absolutely loved this film! The storytelling was phenomenal.
1262,3580,1,8.6,positive,2025-01-06,Absolutely loved this film! The storytelling was phenomenal.
1263,1887,4,5.6,neutral,2024-12-26,Average movie with some interesting moments here and there.
1264,4771,10,9.8,positive,2025-03-22,Absolutely loved this film! The storytelling was phenomenal.
1265,4840,2,9.5,positive,2024-10-16,Absolutely loved this film! The storytelling was phenomenal.
1266,4138,2,6.6,neutral,2024-08-24,"It was okay, nothing too special but watchable."
1267,907,10,2.8,negative,2024-08-09,Not worth the hype. Overly long and lacking substance.
1268,3666,5,6.0,neutral,2024-07-10,Average movie with some interesting moments here and there.
1269,2105,10,9.6,positive,2024-08-16,Brilliant direction and an engaging plot from start to finish.
1270,2441,6,3.5,negative,2024-06-23,Would not recommend. Wasted potential on a promising premise.
1271,1424,8,7.8,positive,2024-10-03,Exceeded my expectations in every way possible.
1272,3226,7,6.3,neutral,2024-10-21,"Decent entertainment for a weekend, nothing groundbreaking."
1273,575,3,5.1,neutral,2025-03-17,"It was okay, nothing too special but watchable."
1274,3837,3,6.4,neutral,2024-10-17,Average movie with some interesting moments here and there.
1275,4078,10,8.5,positive,2025-02-20,Exceeded my expectations in every way possible.
1276,4159,2,8.4,positive,2024-06-06,Exceeded my expectations in every way possible.
1277,1104,5,9.1,positive,2024-06-28,Brilliant direction and an engaging plot from start to finish.
1278,682,4,6.3,neutral,2024-09-06,Average movie with some interesting moments here and there.
1279,3723,10,7.0,neutral,2024-08-31,"It was okay, nothing too special but watchable."
1280,3542,7,9.0,positive,2024-07-13,Great performances and stunning visuals throughout.
1281,133,2,3.6,negative,2025-01-15,Below average. The script needed a lot more work.
1282,2666,2,3.4,negative,2024-08-11,The pacing was terrible and the acting felt forced throughout.
1283,4606,7,7.2,positive,2025-03-28,Exceeded my expectations in every way possible.
1284,164,9,9.9,positive,2024-10-17,Absolutely loved this film! The storytelling was phenomenal.
1285,4653,3,8.9,positive,2025-01-31,Great performances and stunning visuals throughout.
1286,3376,1,7.6,positive,2025-02-26,Exceeded my expectations in every way possible.
1287,4778,10,7.7,positive,2024-11-25,Great performances and stunning visuals throughout.
1288,4041,7,9.1,positive,2024-06-05,Exceeded my expectations in every way possible.
1289,4311,1,5.7,neutral,2024-06-19,"Not bad, but could have been better with tighter editing."
1290,437,9,9.0,positive,2024-09-20,Absolutely loved this film! The storytelling was phenomenal.
1291,393,10,7.6,positive,2025-02-14,Brilliant direction and an engaging plot from start to finish.
1292,3038,7,4.9,negative,2024-10-30,Would not recommend. Wasted potential on a promising premise.
1293,2359,2,8.8,positive,2024-08-04,Absolutely loved this film! The storytelling was phenomenal.
1294,395,6,7.2,positive,2024-06-07,Exceeded my expectations in every way possible.
1295,4788,10,6.3,neutral,2024-06-22,"Some good parts, some slow parts. Mixed feelings overall."
1296,4135,2,8.7,positive,2024-11-06,Absolutely loved this film! The storytelling was phenomenal.
1297,4042,9,5.4,neutral,2024-10-13,"Some good parts, some slow parts. Mixed feelings overall."
1298,768,8,5.3,neutral,2025-01-13,Average movie with some interesting moments here and there.
1299,3918,7,9.9,positive,2025-01-11,Absolutely loved this film! The storytelling was phenomenal.
1300,333,5,9.9,positive,2024-09-05,Absolutely loved this film! The storytelling was phenomenal.
1301,1631,2,3.6,negative,2024-11-18,Would not recommend. Wasted potential on a promising premise.
1302,1084,3,3.6,negative,2024-11-12,Would not recommend. Wasted potential on a promising premise.
1303,4579,7,7.7,positive,2024-06-19,Brilliant direction and an engaging plot from start to finish.
1304,3478,8,1.2,negative,2024-10-28,Not worth the hype. Overly long and lacking substance.
1305,3242,8,6.7,neutral,2024-12-06,"Decent entertainment for a weekend, nothing groundbreaking."
1306,2585,4,4.8,negative,2024-10-11,Would not recommend. Wasted potential on a promising premise.
1307,4903,3,5.6,neutral,2025-02-10,"Decent entertainment for a weekend, nothing groundbreaking."
1308,3754,9,7.5,positive,2024-06-23,Absolutely loved this film! The storytelling was phenomenal.
1309,4422,2,5.4,neutral,2024-06-02,"It was okay, nothing too special but watchable."
1310,46,9,8.9,positive,2024-08-17,Great performances and stunning visuals throughout.
1311,3318,1,4.6,negative,2024-06-13,Would not recommend. Wasted potential on a promising premise.
1312,4262,9,6.0,neutral,2024-11-29,"Not bad, but could have been better with tighter editing."
1313,4609,1,8.2,positive,2025-02-11,Exceeded my expectations in every way possible.
1314,4909,1,2.2,negative,2024-10-22,Would not recommend. Wasted potential on a promising premise.
1315,3266,2,7.9,positive,2025-01-09,Brilliant direction and an engaging plot from start to finish.
1316,1384,8,1.5,negative,2025-01-14,The pacing was terrible and the acting felt forced throughout.
1317,2201,1,7.1,positive,2024-08-26,Absolutely loved this film! The storytelling was phenomenal.
1318,1476,9,6.5,neutral,2024-11-02,"It was okay, nothing too special but watchable."
1319,2713,10,2.4,negative,2024-08-12,Below average. The script needed a lot more work.
1320,3139,9,3.4,negative,2025-02-15,Not worth the hype. Overly long and lacking substance.
1321,4720,4,4.5,negative,2024-09-07,Would not recommend. Wasted potential on a promising premise.
1322,2886,4,7.0,neutral,2024-07-03,"Decent entertainment for a weekend, nothing groundbreaking."
1323,2409,9,5.5,neutral,2025-01-12,Average movie with some interesting moments here and there.
1324,1834,4,7.9,positive,2025-01-12,A must-watch for fans of the genre. Highly recommended.
1325,304,10,4.1,negative,2024-07-02,Below average. The script needed a lot more work.
1326,3833,10,5.7,neutral,2024-11-04,"Decent entertainment for a weekend, nothing groundbreaking."
1327,1785,5,7.3,positive,2024-09-01,Great performances and stunning visuals throughout.
1328,2339,10,5.0,neutral,2024-08-24,"It was okay, nothing too special but watchable."
1329,2801,3,6.9,neutral,2024-09-12,"Some good parts, some slow parts. Mixed feelings overall."
1330,1308,2,8.0,positive,2025-01-05,Absolutely loved this film! The storytelling was phenomenal.
1331,4986,7,9.5,positive,2024-06-23,Absolutely loved this film! The storytelling was phenomenal.
1332,3500,6,9.8,positive,2025-02-14,Exceeded my expectations in every way possible.
1333,1312,5,3.0,negative,2024-08-06,Below average. The script needed a lot more work.
1334,1072,10,5.7,neutral,2024-09-20,"Decent entertainment for a weekend, nothing groundbreaking."
1335,341,5,5.5,neutral,2024-10-29,"Not bad, but could have been better with tighter editing."
1336,4705,9,6.4,neutral,2024-12-22,"It was okay, nothing too special but watchable."
1337,3089,7,9.2,positive,2024-06-12,Great performances and stunning visuals throughout.
1338,4351,7,5.6,neutral,2024-06-23,"Not bad, but could have been better with tighter editing."
1339,1845,3,9.4,positive,2025-03-12,Exceeded my expectations in every way possible.
1340,2823,4,6.7,neutral,2024-06-12,Average movie with some interesting moments here and there.
1341,856,10,9.7,positive,2024-06-22,Exceeded my expectations in every way possible.
1342,4231,7,6.4,neutral,2024-06-12,"Some good parts, some slow parts. Mixed feelings overall."
1343,1851,4,8.5,positive,2024-10-20,Absolutely loved this film! The storytelling was phenomenal.
1344,4324,3,1.7,negative,2024-10-07,Disappointed with the plot. Very predictable and boring.
1345,1633,8,8.5,positive,2025-03-14,Absolutely loved this film! The storytelling was phenomenal.
1346,2520,3,6.3,neutral,2024-11-27,"Not bad, but could have been better with tighter editing."
1347,1089,1,7.7,positive,2024-09-11,A must-watch for fans of the genre. Highly recommended.
1348,455,8,6.3,neutral,2025-02-16,"It was okay, nothing too special but watchable."
1349,2737,1,9.6,positive,2024-06-18,Exceeded my expectations in every way possible.
1350,2611,8,6.9,neutral,2024-12-14,Average movie with some interesting moments here and there.
1351,3706,4,5.8,neutral,2024-09-20,Average movie with some interesting moments here and there.
1352,2075,8,2.1,negative,2024-10-22,Disappointed with the plot. Very predictable and boring.
1353,764,7,9.3,positive,2024-09-23,A must-watch for fans of the genre. Highly recommended.
1354,528,5,8.3,positive,2025-02-16,A must-watch for fans of the genre. Highly recommended.
1355,2167,4,4.8,negative,2024-12-31,The pacing was terrible and the acting felt forced throughout.
1356,4322,3,7.2,positive,2025-01-17,A must-watch for fans of the genre. Highly recommended.
1357,493,7,5.9,neutral,2024-07-05,"Decent entertainment for a weekend, nothing groundbreaking."
1358,4036,5,7.1,positive,2024-07-15,Exceeded my expectations in every way possible.
1359,494,1,5.1,neutral,2024-08-19,"Not bad, but could have been better with tighter editing."
1360,2704,10,9.4,positive,2025-01-05,Brilliant direction and an engaging plot from start to finish.
1361,4562,8,3.1,negative,2025-01-31,Below average. The script needed a lot more work.
1362,1099,4,7.8,positive,2024-10-31,A must-watch for fans of the genre. Highly recommended.
1363,2320,6,4.0,negative,2024-07-29,Below average. The script needed a lot more work.
1364,54,3,2.1,negative,2025-02-28,Below average. The script needed a lot more work.
1365,2917,7,5.8,neutral,2024-11-23,Average movie with some interesting moments here and there.
1366,3084,8,9.7,positive,2024-12-03,Great performances and stunning visuals throughout.
1367,2063,6,8.1,positive,2024-10-11,Exceeded my expectations in every way possible.
1368,4180,10,8.8,positive,2024-10-05,A must-watch for fans of the genre. Highly recommended.
1369,2698,4,6.2,neutral,2024-12-22,"Not bad, but could have been better with tighter editing."
1370,403,10,5.4,neutral,2024-10-13,Average movie with some interesting moments here and there.
1371,2130,8,7.8,positive,2024-12-21,A must-watch for fans of the genre. Highly recommended.
1372,92,2,8.8,positive,2025-03-15,Great performances and stunning visuals throughout.
1373,4970,3,5.8,neutral,2025-01-15,"Decent entertainment for a weekend, nothing groundbreaking."
1374,2713,3,8.5,positive,2025-02-21,Great performances and stunning visuals throughout.
1375,4242,4,9.3,positive,2024-10-17,A must-watch for fans of the genre. Highly recommended.
1376,1077,10,5.4,neutral,2025-01-25,"Not bad, but could have been better with tighter editing."
1377,2546,5,3.2,negative,2024-08-30,The pacing was terrible and the acting felt forced throughout.
1378,2127,9,1.6,negative,2024-06-04,Disappointed with the plot. Very predictable and boring.
1379,3156,10,8.5,positive,2025-03-13,Exceeded my expectations in every way possible.
1380,3698,7,6.1,neutral,2024-09-11,"It was okay, nothing too special but watchable."
1381,1427,8,4.8,negative,2024-08-24,Would not recommend. Wasted potential on a promising premise.
1382,2876,8,7.3,positive,2025-03-09,Exceeded my expectations in every way possible.
1383,4400,2,9.3,positive,2024-11-22,Exceeded my expectations in every way possible.
1384,3307,3,4.4,negative,2024-07-04,Disappointed with the plot. Very predictable and boring.
1385,3881,2,5.8,neutral,2024-09-29,Average movie with some interesting moments here and there.
1386,2391,1,5.4,neutral,2024-09-19,"Decent entertainment for a weekend, nothing groundbreaking."
1387,962,7,3.8,negative,2025-01-04,Not worth the hype. Overly long and lacking substance.
1388,2546,7,8.3,positive,2025-03-07,Absolutely loved this film! The storytelling was phenomenal.
1389,3536,8,6.3,neutral,2024-12-19,"Some good parts, some slow parts. Mixed feelings overall."
1390,1476,5,8.5,positive,2025-01-24,Absolutely loved this film! The storytelling was phenomenal.
