region_id,city,movie_id,views,engagement_score,revenue_usd,month
1592,Chicago,5,416847,3.0,629820.33,2025-03
1593,Los Angeles,9,205355,2.73,259875.08,2024-11
1594,Houston,7,452154,4.17,1139546.95,2024-12
1595,Los Angeles,1,250278,4.32,266450.94,2025-04
1596,Chicago,3,203201,9.1,1674205.42,2024-09
1597,New York,10,444794,2.29,1605772.22,2024-08
1598,Houston,7,29271,4.03,1336739.17,2025-02
1599,Boston,3,251068,1.44,464150.86,2024-09
1600,Boston,6,102869,3.36,1807936.93,2024-09
1601,Chicago,1,135998,5.21,819338.88,2025-04
1602,Phoenix,5,195511,5.1,1626191.13,2024-09
1603,Seattle,2,266307,4.7,1169911.18,2025-02
1604,Boston,3,257574,2.16,1139059.13,2025-03
1605,Phoenix,10,289239,4.42,161982.39,2025-02
1606,San Francisco,6,228120,2.35,1471723.06,2025-02
1607,Los Angeles,5,222582,5.47,1303028.26,2024-08
1608,Miami,9,12334,3.82,680120.96,2024-10
1609,Miami,10,63214,3.49,317180.68,2025-03
1610,Boston,5,469527,9.1,958665.6,2024-12
1611,Denver,6,274955,1.8,206465.0,2025-01
1612,Houston,7,491361,6.43,1731839.84,2025-02
1613,Seattle,7,336769,6.11,396910.31,2025-01
1614,Los Angeles,8,383349,8.74,294722.97,2025-02
1615,Los Angeles,5,187482,5.87,1421631.95,2025-04
1616,Los Angeles,9,485066,6.97,1680326.12,2024-10
1617,Chicago,6,37636,3.42,1791097.92,2025-01
1618,New York,7,350030,1.42,932453.75,2025-01
1619,Phoenix,10,13148,2.99,1840468.45,2025-04
1620,Los Angeles,9,318785,3.81,1200312.37,2025-02
1621,New York,8,13487,3.78,675327.97,2024-11
1622,Miami,3,64362,3.12,1854531.03,2024-11
1623,Boston,8,409240,7.38,710620.58,2025-04
1624,Houston,6,103799,5.5,1126747.42,2025-01
1625,Los Angeles,3,403701,6.75,1393386.45,2024-12
1626,San Francisco,6,346413,6.45,358102.48,2024-08
1627,Phoenix,7,104220,6.78,1513406.86,2024-09
1628,Miami,8,426456,5.91,1743245.46,2024-08
1629,Los Angeles,7,68193,3.91,1730198.24,2025-03
1630,Houston,10,54277,2.97,115231.18,2024-10
1631,Chicago,4,410489,2.32,1349169.23,2025-04
1632,Los Angeles,7,333519,4.47,1755734.25,2024-08
1633,New York,8,498258,8.88,766229.54,2024-11
1634,Houston,10,412590,6.6,278121.91,2025-01
1635,Los Angeles,2,29351,3.42,1510298.57,2025-03
1636,Seattle,6,259928,5.82,1239474.87,2024-12
1637,Denver,9,463060,8.58,958948.53,2024-12
1638,New York,8,55189,5.63,1352973.48,2024-09
1639,San Francisco,6,339746,7.45,1084791.87,2024-10
1640,Chicago,4,152570,3.45,1158217.62,2024-09
1641,Denver,6,337856,9.22,650913.95,2025-02
1642,New York,8,420748,1.55,169162.66,2025-01
1643,Los Angeles,8,21648,9.35,1566574.53,2024-11
1644,Seattle,1,319036,3.67,1553312.02,2025-01
1645,Denver,6,291744,1.18,1293127.98,2024-11
1646,Miami,4,358674,1.21,132845.71,2024-10
1647,Boston,6,464261,6.16,931628.22,2024-12
1648,Phoenix,2,38480,9.06,1548581.1,2024-09
1649,Phoenix,2,10686,9.36,262666.76,2024-11
1650,Seattle,5,5416,4.4,583822.23,2025-04
1651,Miami,10,27194,6.84,1853779.67,2025-04
1652,New York,3,190010,1.83,1135549.33,2024-09
1653,Phoenix,5,433312,9.07,1941206.76,2024-10
1654,Seattle,2,220939,5.21,1734350.75,2025-03
1655,Denver,8,446990,9.81,364487.19,2024-07
1656,Denver,9,415980,3.23,256914.79,2025-03
1657,Houston,6,214398,8.28,200954.25,2025-01
1658,Los Angeles,8,116345,3.09,1025962.39,2024-08
1659,Boston,2,270810,9.5,480162.38,2025-02
1660,Miami,4,98466,2.54,1021291.53,2025-01
1661,Houston,8,244119,3.16,796534.58,2024-10
1662,Seattle,2,253407,9.11,265749.41,2025-01
1663,New York,5,234081,5.2,1969988.4,2024-09
1664,Denver,6,94519,5.72,1457076.86,2024-09
1665,New York,10,181269,1.49,1826070.55,2024-11
1666,Boston,10,365636,8.65,660499.38,2024-07
1667,Boston,9,329403,5.22,1272316.92,2025-04
1668,Los Angeles,10,400637,1.81,1257413.64,2025-03
1669,Miami,4,438794,9.74,715929.24,2024-11
1670,San Francisco,5,213614,5.19,974001.54,2024-09
1671,Los Angeles,1,278446,2.63,206592.11,2024-08
1672,Phoenix,4,413139,7.11,1282404.02,2024-09
1673,New York,9,322738,7.92,964560.31,2024-08
1674,Boston,2,404951,7.58,1525321.94,2025-01
1675,New York,10,60908,8.07,776203.0,2025-04
1676,Denver,6,126298,6.24,1661603.01,2024-12
1677,Houston,3,445134,8.95,339605.03,2025-02
1678,New York,9,227279,8.43,1013117.17,2025-02
1679,Los Angeles,4,374819,3.13,1937911.58,2025-02
1680,Seattle,10,191091,9.21,1182188.07,2025-04
1681,Los Angeles,10,429803,6.07,840642.46,2024-11
1682,Miami,2,409264,6.52,1268195.35,2024-12
1683,Boston,8,261134,9.77,162508.09,2024-11
1684,Seattle,6,394512,9.37,1234086.7,2024-10
1685,Denver,6,424318,1.41,39721.62,2024-07
1686,Denver,9,91079,5.68,1178351.2,2025-02
1687,San Francisco,10,306154,2.17,380885.49,2024-07
1688,Phoenix,7,180285,9.03,1775484.54,2025-03
1689,Seattle,4,302108,3.23,362624.11,2024-11
1690,Miami,8,347606,8.21,1432967.03,2025-02
1691,Chicago,1,402790,4.62,1051448.95,2024-08
1692,Phoenix,8,314851,8.76,1012969.75,2024-10
1693,Los Angeles,3,409611,4.57,583586.17,2024-10
1694,Miami,7,483736,8.93,1047041.07,2024-07
1695,Miami,2,66018,4.68,1350688.6,2025-03
1696,New York,8,296344,1.33,91435.55,2025-02
1697,Phoenix,9,182951,1.95,1302395.61,2024-08
1698,Denver,6,56352,9.98,1712828.33,2025-01
1699,Miami,4,153968,7.92,1719643.31,2025-01
1700,Boston,1,128072,4.28,169444.49,2024-07
1701,Los Angeles,5,46800,3.9,15454.4,2024-10
1702,Miami,9,78400,6.13,320088.78,2024-12
1703,Denver,2,483753,4.62,289933.17,2024-10
1704,New York,5,397756,7.76,1795216.0,2024-11
1705,Miami,9,335562,4.96,580985.36,2025-04
1706,Seattle,2,409651,1.07,643839.01,2025-04
1707,Los Angeles,3,127657,9.08,822906.68,2025-02
1708,Chicago,8,376870,1.29,907807.83,2025-03
1709,Seattle,6,179312,8.44,1609148.21,2024-07
1710,San Francisco,5,476549,6.01,918932.02,2024-11
1711,Seattle,10,375968,7.1,850327.01,2024-11
1712,Denver,7,132131,1.54,1233940.82,2024-11
1713,Phoenix,1,368003,5.96,498564.17,2025-01
1714,Boston,3,39233,3.99,1356176.77,2025-01
1715,New York,7,418218,3.69,1342194.16,2025-01
1716,Chicago,3,5852,2.75,750849.98,2024-11
1717,Houston,9,484459,9.24,1698802.98,2024-12
1718,Phoenix,8,234464,7.5,1289280.59,2025-01
1719,New York,5,276413,1.28,936800.63,2024-10
1720,San Francisco,9,262442,3.36,689699.66,2025-03
1721,Los Angeles,3,163440,4.65,1342830.61,2024-12
1722,Denver,1,306888,5.8,952559.66,2025-04
1723,New York,9,297779,2.53,60594.14,2024-08
1724,Miami,9,55855,2.69,729501.36,2025-03
1725,Los Angeles,1,359627,7.08,448006.74,2025-04
1726,New York,10,280950,5.76,1430356.02,2024-09
1727,San Francisco,5,86818,5.54,1523445.7,2024-11
1728,Phoenix,5,451421,8.79,1603460.87,2024-11
1729,Denver,7,346607,9.11,1286027.82,2024-08
1730,Phoenix,3,174002,5.77,970818.75,2024-10
1731,Phoenix,8,27792,6.19,699465.02,2024-09
1732,Phoenix,2,338203,8.57,1583510.46,2025-04
1733,Phoenix,3,430641,3.59,80687.92,2024-09
1734,New York,4,32251,9.55,1691011.52,2024-12
1735,Chicago,3,283160,9.33,1999740.05,2024-09
1736,Phoenix,8,52950,4.27,990448.89,2025-01
1737,Houston,7,199065,9.47,1050014.75,2025-02
1738,New York,10,289793,6.26,570868.33,2024-07
1739,Miami,4,425574,9.83,1902006.74,2025-02
1740,Chicago,1,242859,4.78,729799.15,2024-10
1741,Seattle,9,413016,6.54,373384.04,2025-03
1742,Boston,9,245270,5.7,1569178.06,2025-01
1743,Boston,8,23186,2.99,812315.26,2024-12
1744,Miami,9,33748,2.91,728756.58,2025-03
1745,San Francisco,10,15682,9.32,835341.14,2025-04
1746,San Francisco,6,296333,1.51,1183824.49,2024-10
1747,Boston,9,154185,6.78,1602782.06,2024-07
1748,Phoenix,8,481524,1.56,443107.39,2024-11
1749,New York,6,70603,7.17,1163033.61,2024-11
1750,Los Angeles,10,58355,8.26,1923148.47,2024-12
1751,Miami,10,91630,6.62,60251.73,2025-03
1752,Chicago,1,457787,4.66,1889218.37,2024-07
1753,Miami,7,404836,9.66,781777.66,2025-01
1754,Chicago,2,121060,7.35,216306.97,2024-07
1755,Denver,2,391926,4.66,713252.85,2024-08
1756,San Francisco,7,359897,1.23,1827795.94,2025-01
1757,Boston,9,247099,3.07,1331139.54,2025-01
1758,Boston,1,296890,8.87,139475.0,2025-03
1759,Boston,8,456377,4.25,1007983.31,2024-08
1760,Los Angeles,10,299888,3.57,1524322.27,2024-12
1761,Seattle,4,372551,8.83,1030374.24,2025-02
1762,Boston,4,430325,2.94,451282.4,2025-01
1763,Boston,10,452325,1.85,1511277.91,2025-02
1764,Los Angeles,1,260504,2.36,819343.36,2024-12
1765,Seattle,3,312253,2.5,1838469.89,2024-09
1766,Chicago,2,30315,4.54,1235017.46,2024-10
1767,Denver,10,476626,8.67,1538432.49,2025-01
1768,Chicago,8,27265,3.26,540319.03,2025-03
1769,Denver,9,423843,2.26,1309894.84,2025-03
1770,Denver,4,169065,8.44,1085014.01,2025-01
1771,San Francisco,9,487357,9.71,419782.18,2025-01
1772,Houston,1,484241,8.79,262022.56,2025-02
1773,Denver,9,314424,2.63,391999.04,2025-03
1774,Los Angeles,3,311412,5.82,631170.77,2024-09
1775,Houston,2,383832,1.74,745851.88,2025-01
1776,Boston,6,29180,2.15,1647416.57,2025-02
1777,Boston,7,414942,6.66,1174330.57,2024-08
1778,Denver,10,37914,8.03,1465810.99,2024-11
1779,Seattle,10,152871,5.84,1708810.67,2024-08
1780,Chicago,6,210103,8.22,473027.86,2025-03
1781,Seattle,3,240492,5.36,379530.73,2025-02
1782,Seattle,6,323153,2.99,1770578.74,2025-01
1783,Chicago,2,451881,5.61,682528.51,2024-09
1784,Phoenix,10,40086,4.42,210423.28,2024-08
1785,Chicago,7,218185,5.69,1032983.05,2024-10
1786,Boston,3,476677,3.31,926637.44,2024-11
1787,Boston,3,336016,6.84,1828106.25,2025-04
1788,Chicago,1,455094,9.19,886969.07,2024-10
1789,Miami,6,261281,2.77,1501952.73,2024-11
1790,New York,6,116444,6.07,1105668.99,2025-01
1791,San Francisco,6,176832,2.07,28794.8,2025-01
1792,Los Angeles,2,227281,3.14,1145090.92,2024-11
1793,Phoenix,10,417618,8.27,616589.53,2024-10
1794,New York,3,151070,8.64,1826199.8,2025-02
1795,Chicago,7,51416,2.68,1115277.48,2025-03
1796,Chicago,3,253513,8.04,424704.82,2025-01
1797,Chicago,7,454859,1.57,1915696.74,2024-07
1798,San Francisco,7,303973,1.42,1464456.6,2025-01
1799,Phoenix,8,203723,9.43,1324493.12,2025-02
1800,Chicago,3,160307,4.11,1042222.85,2025-01
1801,Seattle,4,11421,5.86,1002008.84,2024-07
1802,Los Angeles,4,76980,1.7,292545.32,2024-10
1803,Houston,5,420433,4.03,1568073.43,2025-02
1804,San Francisco,1,78506,7.46,203442.46,2025-04
1805,New York,4,77591,3.39,500441.82,2024-10
1806,Houston,3,416463,6.69,523807.22,2024-12
1807,Denver,8,291536,2.92,1830546.84,2025-04
1808,Houston,8,1979,5.8,396146.21,2024-09
1809,Boston,9,286163,9.66,1880158.8,2024-11
1810,Boston,7,436522,5.08,1461668.05,2024-08
1811,Los Angeles,2,106486,9.53,3642.31,2024-08
1812,San Francisco,5,80413,4.61,1509947.72,2024-07
1813,New York,2,419745,6.61,860179.31,2024-11
1814,Seattle,9,498594,5.3,884200.15,2024-12
1815,Seattle,2,219729,9.88,1114447.69,2024-08
1816,Phoenix,4,375525,6.7,1308115.22,2024-11
1817,Denver,5,2912,9.81,1418069.23,2024-07
1818,San Francisco,3,470591,4.04,443442.54,2025-01
1819,Houston,6,444921,8.79,1759807.21,2025-04
1820,Chicago,7,108151,4.62,119306.56,2024-10
1821,Seattle,9,449158,1.43,911351.02,2025-01
1822,Houston,1,400679,7.28,354129.4,2024-08
1823,Miami,5,111516,5.89,486063.2,2025-02
1824,San Francisco,1,358760,4.98,83296.78,2025-01
1825,New York,5,149915,9.72,1245036.81,2025-01
1826,New York,4,133259,4.8,1322759.41,2025-02
1827,Houston,9,210414,2.84,1448763.92,2024-12
1828,Seattle,4,50198,9.64,633442.49,2025-04
1829,Houston,1,157268,1.7,1042156.73,2024-08
1830,New York,8,478178,6.9,1287264.15,2025-01
1831,Denver,3,266776,1.55,1290664.96,2024-12
1832,New York,5,419283,9.43,1730191.4,2024-10
1833,Denver,2,36890,7.11,1187011.05,2025-01
1834,Houston,2,139377,6.77,1734807.44,2024-08
1835,Phoenix,4,303633,3.36,667001.97,2025-02
1836,Denver,6,439083,1.78,1040320.61,2024-09
1837,Phoenix,5,157881,9.62,1249986.67,2024-10
1838,Phoenix,6,137346,8.17,327447.93,2025-01
1839,Seattle,6,494637,9.34,938213.52,2024-11
1840,New York,2,243684,8.99,88159.52,2024-11
1841,Phoenix,1,123429,1.43,1660799.76,2024-12
1842,San Francisco,10,149131,9.12,1790874.65,2024-11
1843,Los Angeles,1,217633,5.23,1462144.1,2024-11
1844,Houston,4,70898,1.52,445127.7,2024-07
1845,New York,7,337101,3.95,1653142.67,2024-09
1846,Los Angeles,2,120235,2.46,1997198.57,2024-11
1847,Chicago,5,161688,7.47,557753.45,2024-08
1848,Denver,2,260132,6.24,1263211.97,2024-10
1849,Boston,4,322547,6.27,1440532.75,2024-12
1850,Houston,6,486752,7.81,210793.09,2024-08
1851,Boston,3,441521,1.14,385931.86,2024-12
1852,Miami,5,60062,7.66,113250.38,2025-02
1853,San Francisco,3,273757,6.62,1468164.63,2024-08
1854,Seattle,3,211861,2.02,222238.18,2024-08
1855,Houston,3,455785,2.48,388964.57,2024-08
1856,Seattle,9,285041,5.7,240064.17,2024-08
1857,Seattle,4,77353,5.19,734018.91,2025-04
1858,Chicago,8,213769,6.63,228566.67,2024-07
1859,Houston,6,14443,1.51,1508635.44,2025-01
1860,Boston,8,160319,3.68,272559.75,2025-01
1861,San Francisco,4,70206,7.32,436984.26,2024-11
1862,Houston,6,140404,1.18,882248.35,2024-10
1863,Phoenix,5,46795,5.14,1661601.03,2025-03
1864,New York,1,441126,5.37,1754258.41,2025-04
1865,Chicago,2,11699,8.6,903093.89,2024-11
1866,Boston,2,400116,9.21,1827022.16,2024-09
1867,Houston,9,217199,6.92,1908667.06,2024-11
1868,Chicago,1,468836,1.63,1441135.65,2024-07
1869,New York,7,407095,7.93,647166.02,2024-11
1870,Denver,4,312893,3.76,1797902.35,2025-01
1871,Los Angeles,7,157920,5.7,224310.67,2025-03
1872,Miami,10,263008,7.7,547469.95,2024-08
1873,San Francisco,8,238415,6.94,319065.8,2025-03
1874,San Francisco,3,394837,1.74,352388.93,2024-08
1875,New York,7,485598,4.6,1188555.32,2025-02
1876,San Francisco,10,128161,7.61,1615478.93,2025-02
1877,Denver,8,182104,5.11,115850.97,2025-04
1878,Seattle,3,477659,1.68,1380072.39,2024-07
1879,Phoenix,8,487686,5.31,858075.52,2025-02
1880,Chicago,7,379161,3.07,1948075.92,2024-09
1881,Phoenix,9,84628,5.36,239837.01,2024-12
1882,Miami,7,283539,2.74,1001636.46,2025-01
1883,New York,2,475076,9.64,701110.95,2024-07
1884,Los Angeles,6,365699,8.28,644969.65,2024-10
1885,Miami,6,109028,2.0,1254933.61,2024-10
1886,Phoenix,9,197738,6.91,614638.09,2025-02
1887,Seattle,10,212694,7.16,1673425.43,2024-11
1888,Los Angeles,8,96979,1.97,147441.06,2025-03
1889,Denver,10,95112,9.53,1754048.8,2024-07
1890,New York,9,430641,4.91,900457.13,2025-01
1891,Phoenix,2,315123,7.75,241251.76,2025-02
1892,Phoenix,4,228827,6.91,1876409.36,2024-08
1893,Chicago,2,124943,9.36,205010.84,2024-12
1894,Boston,2,442960,6.52,284880.7,2025-02
1895,Boston,9,164731,6.27,148745.57,2025-01
1896,Los Angeles,3,401524,8.94,1414694.41,2025-01
1897,Boston,2,22930,6.63,670035.82,2024-08
1898,Boston,8,420956,9.89,1299079.77,2024-11
1899,Boston,7,251012,2.08,1513221.32,2025-04
1900,Seattle,2,154582,1.35,98313.34,2024-12
1901,Seattle,9,414753,1.82,884015.48,2024-11
1902,Houston,7,238183,9.75,1314433.72,2024-12
1903,Chicago,9,386364,2.85,297505.46,2024-11
1904,Chicago,7,409390,6.52,365988.99,2025-01
1905,Phoenix,1,17145,6.35,522907.73,2024-08
1906,Denver,7,91864,4.14,1422474.84,2024-10
1907,Chicago,1,48019,6.28,136789.16,2024-07
1908,Boston,5,172587,8.96,758994.29,2025-01
1909,San Francisco,10,80259,6.53,793925.9,2025-02
1910,Los Angeles,5,392690,6.4,783914.13,2025-04
1911,Denver,7,268915,9.69,662514.5,2024-11
1912,Boston,5,64413,2.19,695613.99,2025-02
1913,Houston,1,460470,5.35,162069.33,2025-03
1914,San Francisco,4,184211,9.95,782515.02,2024-10
1915,New York,10,265133,7.36,1290143.06,2024-07
1916,Chicago,7,393215,7.82,1787293.87,2024-08
1917,Miami,1,324641,8.68,1131204.76,2024-12
1918,San Francisco,9,355863,9.44,1558511.58,2024-12
1919,Boston,7,499187,2.97,1305265.84,2024-12
1920,Houston,9,237501,6.76,190962.72,2025-02
1921,Denver,1,16175,9.07,1715967.82,2025-03
1922,Chicago,9,443330,7.51,1895338.39,2025-04
1923,New York,1,1802,9.08,820390.84,2025-01
1924,Phoenix,8,141400,4.88,338753.15,2024-09
1925,Chicago,8,438109,6.86,1391935.18,2025-01
1926,San Francisco,4,20583,2.03,947114.93,2024-07
1927,Boston,4,139810,4.25,943107.15,2025-01
1928,San Francisco,3,375130,3.18,1873706.27,2024-07
1929,Miami,1,93275,7.11,869132.68,2024-10
1930,Houston,4,124699,7.72,740201.09,2025-02
1931,Seattle,2,20810,3.47,61400.23,2024-12
1932,Miami,8,54381,8.27,1312290.19,2024-10
1933,Boston,3,103991,3.71,1028347.93,2025-03
1934,Seattle,8,142761,8.63,1724077.05,2024-11
1935,San Francisco,10,423498,1.54,793087.88,2024-11
1936,Los Angeles,7,402709,6.91,110530.6,2025-02
1937,Los Angeles,5,116881,8.69,521457.49,2024-10
1938,Chicago,3,331169,8.64,548816.9,2024-12
1939,Houston,9,339796,1.01,761138.54,2024-11
1940,Seattle,7,212868,5.37,26979.93,2024-07
1941,San Francisco,8,45179,7.8,1052573.97,2025-01
1942,Miami,10,484721,8.84,301541.38,2025-01
1943,San Francisco,9,315654,9.09,182193.69,2024-09
1944,San Francisco,3,357753,1.3,383223.74,2025-01
1945,Los Angeles,10,52736,7.12,289099.76,2025-03
1946,Seattle,7,313252,8.59,1073892.18,2025-01
1947,Phoenix,4,386045,9.39,1346885.55,2024-09
1948,Houston,8,486545,2.15,943584.65,2024-08
1949,Chicago,8,125807,2.8,518590.58,2024-09
1950,Chicago,4,173837,2.78,448198.53,2025-04
1951,Chicago,9,423428,9.71,1660824.82,2024-09
1952,Miami,9,107075,3.59,642880.05,2024-10
1953,Miami,8,211979,9.73,1653954.27,2024-09
1954,Boston,10,56638,8.87,1011336.49,2024-07
1955,Chicago,5,468072,2.36,1353230.79,2025-04
1956,San Francisco,3,263047,6.26,771698.18,2025-04
1957,Boston,6,385481,4.33,1894863.9,2024-08
1958,Houston,3,141609,8.32,454408.46,2025-01
1959,San Francisco,8,39219,4.58,958696.12,2024-07
1960,Houston,3,254888,3.06,171557.27,2025-03
1961,Phoenix,2,395444,8.78,1083507.91,2024-09
1962,Seattle,1,156511,6.84,687153.34,2025-04
1963,Los Angeles,4,50212,3.23,426050.43,2025-03
1964,Boston,10,215040,3.97,1201176.24,2025-02
1965,Seattle,8,486970,9.52,1195573.13,2024-07
1966,Seattle,3,421131,1.28,1730338.82,2024-11
1967,Seattle,1,19404,9.3,1586210.02,2025-04
1968,Miami,8,250418,5.14,475940.0,2024-12
1969,Seattle,5,497120,3.32,529512.35,2025-03
1970,Denver,9,322030,6.22,740877.05,2025-03
1971,Seattle,1,123459,6.15,1733891.27,2025-02
1972,Boston,1,228562,7.45,538025.63,2024-12
1973,Phoenix,7,208410,9.01,1595733.8,2025-01
1974,Phoenix,9,454552,3.27,956022.66,2024-11
1975,San Francisco,2,196683,4.68,1454708.65,2024-07
1976,New York,10,258739,9.78,1635670.66,2025-02
1977,San Francisco,4,241503,6.8,1066664.86,2024-10
1978,San Francisco,1,365871,7.24,642543.95,2025-02
1979,Miami,7,345155,3.37,248011.8,2025-02
1980,Houston,8,349703,5.88,1943043.2,2025-03
1981,Seattle,10,36049,1.17,684972.84,2025-02
1982,Boston,7,154588,5.91,1703649.93,2024-11
1983,Los Angeles,2,393415,3.48,1505636.9,2024-10
1984,Houston,8,229422,4.74,1535567.54,2025-04
1985,Los Angeles,7,414439,5.01,1718650.17,2024-11
1986,Houston,10,252834,4.69,1619748.99,2024-10
1987,Boston,8,292335,3.21,162536.7,2024-08
1988,Los Angeles,6,497752,1.16,484768.6,2024-08
1989,Miami,5,151828,7.3,1785856.31,2025-02
1990,San Francisco,4,106862,3.26,67075.96,2024-11
1991,New York,2,448618,2.09,1345127.6,2024-12
1992,New York,8,399491,6.06,1264473.55,2025-04
1993,Los Angeles,5,233685,4.73,1706691.87,2024-11
1994,Boston,3,348036,5.89,579705.25,2024-08
1995,Denver,9,372486,6.0,55422.54,2024-11
1996,Los Angeles,4,477791,8.28,945951.24,2025-03
1997,New York,2,137204,2.71,723001.71,2024-12
1998,New York,10,347643,3.99,607063.04,2024-11
1999,Boston,10,175898,2.33,1968050.01,2025-04
2000,Miami,7,151815,7.48,1170590.12,2024-09
2001,Phoenix,5,314177,6.0,1368618.34,2024-09
2002,Chicago,10,114751,9.19,1892055.99,2024-11
2003,Seattle,7,136775,5.95,1934168.03,2025-02
2004,San Francisco,1,103542,7.41,733582.88,2024-11
2005,Los Angeles,5,22259,8.22,939420.57,2025-04
2006,Boston,6,372085,8.5,1188798.02,2024-12
2007,Los Angeles,4,65452,2.55,1059293.95,2024-08
2008,San Francisco,2,50416,3.84,1061087.42,2024-10
2009,Seattle,1,104176,5.89,832259.18,2025-02
2010,San Francisco,8,144684,8.57,243779.34,2024-09
2011,Phoenix,7,477028,4.18,523953.75,2024-12
2012,Los Angeles,9,40833,9.19,286318.43,2024-09
2013,Chicago,10,32375,6.44,991182.16,2024-07
2014,Chicago,3,236155,7.76,145790.69,2025-02
2015,San Francisco,7,337737,8.49,1243712.76,2024-10
2016,Denver,8,129929,9.43,1005877.14,2024-11
2017,Denver,9,331474,9.62,348016.1,2025-04
2018,Denver,2,480737,2.62,516292.78,2024-12
2019,San Francisco,6,138535,9.32,476678.78,2025-02
2020,Chicago,10,247136,1.1,944431.19,2025-01
2021,Phoenix,10,59372,3.06,1926461.54,2024-08
2022,Seattle,2,392720,9.19,717499.11,2024-10
2023,Miami,8,136963,5.38,1894161.64,2024-12
2024,San Francisco,9,322645,9.01,1502686.23,2024-12
2025,Phoenix,1,97797,4.89,1479182.65,2025-02
2026,Los Angeles,9,222184,3.37,220538.87,2024-12
2027,Houston,8,471336,2.75,874700.97,2025-01
2028,New York,3,18237,7.2,504498.03,2024-09
2029,San Francisco,2,124463,3.43,689205.95,2025-04
2030,Seattle,5,285061,5.62,934195.05,2025-04
2031,Boston,2,322850,8.23,220515.22,2024-08
2032,New York,2,394273,3.39,29133.13,2024-08
2033,Seattle,2,173848,1.39,368876.97,2025-04
2034,Los Angeles,10,220231,1.56,1928426.33,2024-08
2035,Phoenix,5,318291,3.63,1028355.28,2024-09
2036,New York,3,247075,5.14,504474.54,2024-08
2037,New York,10,302748,3.16,1927817.98,2025-03
2038,San Francisco,3,68957,5.06,1742121.02,2024-08
2039,Seattle,5,450181,5.35,1897860.43,2025-04
2040,Chicago,2,71629,7.43,135721.44,2025-03
2041,San Francisco,8,475388,8.34,771242.34,2024-10
2042,Los Angeles,1,116785,1.18,82388.06,2024-10
2043,Houston,10,445083,6.9,1182285.58,2024-07
2044,Houston,6,399128,1.95,1815666.15,2024-12
2045,Denver,10,416666,4.05,1379278.34,2025-01
2046,Phoenix,3,452760,1.61,416550.92,2025-02
2047,Boston,2,57738,7.55,1960675.17,2025-01
2048,Boston,10,457385,5.04,168798.76,2024-12
2049,New York,9,488076,7.98,67688.31,2025-01
2050,Seattle,10,244715,6.47,1601520.06,2025-02
2051,Miami,4,229728,3.76,1340330.12,2024-11
2052,Houston,9,382627,7.72,1328462.86,2024-07
2053,Houston,7,330892,5.18,287203.76,2024-07
2054,New York,8,321518,1.97,1768915.15,2025-01
2055,New York,7,342144,1.05,681343.29,2025-03
2056,Chicago,8,494428,8.43,365314.65,2024-07
2057,Seattle,10,245688,7.3,1770081.19,2025-02
2058,Miami,5,278796,8.78,1268901.3,2025-04
2059,New York,1,344865,7.0,1740489.79,2025-01
2060,Phoenix,7,251789,4.21,1098421.42,2025-02
