activity_id,viewer_id,movie_id,watch_date,watch_duration_min,completion_pct,device
1730,6,3,2025-01-01,78,84.8,Tablet
1731,2442,10,2024-12-01,17,10.6,Desktop
1732,4451,9,2025-01-06,82,83.7,Mobile
1733,398,7,2024-12-16,13,12.9,Smart TV
1734,1971,7,2024-09-28,63,62.4,Tablet
1735,3638,5,2024-06-23,100,69.0,Mobile
1736,1179,7,2025-01-14,45,44.6,Tablet
1737,3427,2,2025-03-14,33,32.7,Mobile
1738,1147,5,2024-12-01,19,13.1,Desktop
1739,2297,1,2024-09-08,70,68.6,Tablet
1740,1317,7,2024-12-21,83,82.2,Smart TV
1741,3767,5,2025-02-11,82,56.6,Desktop
1742,4355,6,2024-10-23,7,4.9,Desktop
1743,2053,4,2024-08-29,41,25.8,Desktop
1744,40,5,2024-06-17,136,93.8,Smart TV
1745,1033,2,2024-11-05,63,62.4,Mobile
1746,2021,6,2024-12-21,92,64.8,Mobile
1747,2770,6,2024-11-09,141,99.3,Tablet
1748,3148,5,2024-08-29,12,8.3,Tablet
1749,123,10,2024-08-23,101,62.7,Smart TV
1750,3705,3,2024-07-02,52,56.5,Desktop
1751,1183,4,2024-11-21,61,38.4,Smart TV
1752,1821,6,2024-07-13,51,35.9,Smart TV
1753,4304,9,2024-12-16,22,22.4,Desktop
1754,166,1,2024-08-11,40,39.2,Tablet
1755,4916,7,2024-07-17,28,27.7,Tablet
1756,3977,3,2024-10-30,17,18.5,Desktop
1757,1074,10,2024-06-14,40,24.8,Smart TV
1758,3802,2,2025-03-05,57,56.4,Desktop
1759,1973,2,2024-08-30,50,49.5,Tablet
1760,1720,7,2025-01-30,82,81.2,Mobile
1761,1034,7,2024-11-29,33,32.7,Mobile
1762,1890,4,2025-03-28,36,22.6,Desktop
1763,2475,9,2025-02-28,10,10.2,Smart TV
1764,1239,1,2024-06-24,28,27.5,Tablet
1765,4793,2,2024-06-25,90,89.1,Mobile
1766,1995,10,2024-09-17,66,41.0,Smart TV
1767,4010,10,2025-02-05,62,38.5,Mobile
1768,17,10,2024-06-30,20,12.4,Mobile
1769,2799,3,2025-01-07,79,85.9,Mobile
1770,1510,7,2024-11-22,23,22.8,Tablet
1771,525,5,2025-02-19,131,90.3,Smart TV
1772,21,6,2025-01-17,84,59.2,Desktop
1773,2341,4,2024-11-24,5,3.1,Desktop
1774,679,3,2024-12-15,34,37.0,Tablet
1775,4379,8,2024-07-09,105,86.8,Smart TV
1776,2373,6,2025-01-12,101,71.1,Smart TV
1777,106,4,2024-07-31,118,74.2,Smart TV
1778,856,6,2024-07-12,55,38.7,Tablet
1779,3447,8,2025-01-06,59,48.8,Smart TV
1780,1449,1,2025-01-28,49,48.0,Tablet
1781,218,2,2025-03-22,21,20.8,Desktop
1782,2631,9,2025-01-31,16,16.3,Mobile
1783,608,7,2024-07-01,89,88.1,Desktop
1784,568,3,2024-07-29,36,39.1,Tablet
1785,4482,8,2025-01-13,85,70.2,Mobile
1786,3915,7,2025-01-05,85,84.2,Desktop
1787,1110,6,2024-08-17,67,47.2,Desktop
1788,4417,8,2024-11-30,20,16.5,Desktop
1789,3102,2,2025-02-20,22,21.8,Smart TV
1790,3393,9,2024-09-21,52,53.1,Tablet
1791,2344,2,2024-08-17,15,14.9,Smart TV
1792,329,4,2024-06-15,10,6.3,Desktop
1793,2758,8,2024-10-04,111,91.7,Desktop
1794,1698,4,2024-08-13,23,14.5,Smart TV
1795,4911,7,2025-02-13,49,48.5,Tablet
1796,1710,7,2024-08-04,83,82.2,Tablet
1797,2113,9,2024-07-23,96,98.0,Tablet
1798,4071,9,2024-12-29,30,30.6,Smart TV
1799,2793,10,2024-09-16,23,14.3,Desktop
1800,806,1,2024-10-19,17,16.7,Mobile
1801,1341,7,2025-01-06,50,49.5,Tablet
1802,3532,5,2025-01-14,52,35.9,Desktop
1803,1184,6,2025-02-05,21,14.8,Desktop
1804,2830,5,2024-09-21,85,58.6,Desktop
1805,2994,8,2024-12-18,111,91.7,Smart TV
1806,3845,7,2024-12-28,83,82.2,Smart TV
1807,4189,9,2024-10-29,61,62.2,Tablet
1808,2283,3,2025-03-23,26,28.3,Smart TV
1809,178,6,2024-11-05,35,24.6,Tablet
1810,48,3,2024-12-29,45,48.9,Desktop
1811,2679,10,2024-12-14,112,69.6,Smart TV
1812,445,2,2025-01-02,23,22.8,Desktop
1813,3424,8,2025-02-08,117,96.7,Desktop
1814,2618,10,2024-06-12,64,39.8,Tablet
1815,2109,10,2024-10-16,60,37.3,Desktop
1816,4715,2,2024-07-27,21,20.8,Smart TV
1817,3042,7,2024-06-03,89,88.1,Desktop
1818,2398,3,2025-02-08,30,32.6,Tablet
1819,52,9,2024-10-25,93,94.9,Smart TV
1820,4647,8,2025-01-24,97,80.2,Desktop
1821,4258,6,2024-10-28,34,23.9,Mobile
1822,1668,8,2024-09-26,8,6.6,Desktop
1823,3710,2,2025-03-12,42,41.6,Desktop
1824,3644,4,2024-08-19,54,34.0,Mobile
1825,2595,10,2024-07-03,74,46.0,Tablet
1826,3648,8,2024-06-07,56,46.3,Tablet
1827,1800,4,2024-08-11,109,68.6,Tablet
1828,925,4,2024-07-05,6,3.8,Desktop
1829,402,3,2025-02-21,8,8.7,Smart TV
1830,1037,9,2024-12-16,39,39.8,Smart TV
1831,1677,9,2024-09-17,31,31.6,Tablet
1832,4721,8,2024-12-13,91,75.2,Mobile
1833,4426,9,2024-12-25,26,26.5,Tablet
1834,1695,2,2024-12-13,94,93.1,Mobile
1835,4970,6,2024-10-25,69,48.6,Tablet
1836,197,10,2025-03-15,39,24.2,Smart TV
1837,4656,7,2024-06-27,40,39.6,Mobile
1838,2143,4,2024-12-07,42,26.4,Mobile
1839,3066,10,2024-06-26,60,37.3,Mobile
1840,2719,2,2024-10-28,18,17.8,Tablet
1841,2827,2,2025-02-27,65,64.4,Mobile
1842,1776,9,2025-02-24,11,11.2,Mobile
1843,559,5,2024-07-02,70,48.3,Smart TV
1844,1983,1,2024-07-03,39,38.2,Smart TV
1845,4170,7,2024-11-22,54,53.5,Mobile
1846,1565,4,2025-02-23,89,56.0,Mobile
1847,1780,5,2025-01-31,136,93.8,Smart TV
1848,2886,8,2025-02-14,45,37.2,Mobile
1849,99,4,2024-07-23,15,9.4,Tablet
1850,3125,9,2024-10-23,45,45.9,Tablet
1851,3693,2,2025-03-09,67,66.3,Smart TV
1852,4983,1,2024-06-20,16,15.7,Desktop
1853,842,8,2024-12-25,106,87.6,Desktop
1854,843,8,2025-01-10,94,77.7,Mobile
1855,4227,2,2024-12-17,51,50.5,Tablet
1856,925,9,2024-07-14,59,60.2,Tablet
1857,2919,7,2025-03-24,61,60.4,Desktop
1858,3391,4,2024-07-04,45,28.3,Tablet
1859,2629,1,2024-06-15,97,95.1,Smart TV
1860,3072,9,2024-09-06,31,31.6,Smart TV
1861,4818,6,2024-11-26,22,15.5,Tablet
1862,1229,6,2025-03-07,117,82.4,Smart TV
1863,1962,4,2024-10-05,98,61.6,Desktop
1864,3178,5,2024-12-22,45,31.0,Desktop
1865,3949,2,2024-11-19,64,63.4,Mobile
1866,2706,2,2025-03-04,92,91.1,Smart TV
1867,4490,7,2025-02-04,59,58.4,Desktop
1868,53,1,2024-08-17,30,29.4,Smart TV
1869,3785,4,2024-08-31,45,28.3,Tablet
1870,4854,7,2025-03-14,60,59.4,Desktop
1871,571,5,2024-12-07,86,59.3,Mobile
1872,1031,3,2025-02-21,45,48.9,Smart TV
1873,873,5,2024-10-01,114,78.6,Mobile
1874,1561,9,2024-06-04,64,65.3,Tablet
1875,3742,3,2024-09-23,6,6.5,Desktop
1876,3893,8,2025-01-27,106,87.6,Tablet
1877,4107,2,2024-10-28,20,19.8,Desktop
1878,3939,6,2025-02-14,37,26.1,Tablet
1879,4937,4,2024-07-02,5,3.1,Mobile
1880,680,8,2024-08-14,121,100.0,Mobile
1881,2283,1,2024-08-12,23,22.5,Desktop
1882,4005,5,2024-09-19,79,54.5,Mobile
1883,3663,6,2025-01-27,128,90.1,Mobile
1884,986,10,2025-03-24,114,70.8,Tablet
1885,2989,2,2025-01-09,53,52.5,Smart TV
1886,3730,7,2024-12-26,56,55.4,Smart TV
1887,4993,1,2024-12-11,82,80.4,Desktop
1888,2180,4,2024-06-09,78,49.1,Mobile
1889,1248,10,2024-08-22,98,60.9,Smart TV
1890,3112,3,2024-12-04,91,98.9,Desktop
1891,1641,8,2024-09-02,84,69.4,Desktop
1892,623,2,2024-10-11,79,78.2,Desktop
1893,3758,10,2024-06-11,8,5.0,Smart TV
1894,1993,5,2025-01-02,127,87.6,Mobile
1895,4038,2,2025-03-28,47,46.5,Mobile
1896,305,2,2024-07-20,47,46.5,Mobile
1897,1241,2,2025-01-01,55,54.5,Mobile
1898,268,1,2024-08-08,69,67.6,Tablet
1899,2144,6,2025-01-26,58,40.8,Smart TV
1900,4558,10,2024-09-13,121,75.2,Desktop
1901,4159,6,2025-02-12,78,54.9,Desktop
1902,732,6,2024-09-04,130,91.5,Mobile
1903,3867,5,2025-03-19,108,74.5,Mobile
1904,1987,5,2025-02-14,103,71.0,Tablet
1905,1967,7,2024-08-19,41,40.6,Mobile
1906,4054,4,2024-08-11,28,17.6,Tablet
1907,1199,7,2025-02-21,51,50.5,Desktop
1908,4414,5,2024-11-18,105,72.4,Smart TV
1909,4081,10,2024-08-05,47,29.2,Smart TV
1910,282,1,2024-08-12,10,9.8,Mobile
1911,407,9,2024-07-15,55,56.1,Smart TV
1912,2619,7,2024-07-15,7,6.9,Mobile
1913,2293,9,2024-09-15,48,49.0,Desktop
1914,939,8,2024-12-23,117,96.7,Desktop
1915,1624,1,2024-09-29,87,85.3,Smart TV
1916,1779,7,2024-12-13,88,87.1,Desktop
1917,477,1,2024-06-30,16,15.7,Mobile
1918,4312,10,2024-09-29,18,11.2,Mobile
1919,4269,9,2024-07-29,61,62.2,Mobile
1920,368,5,2024-08-28,141,97.2,Desktop
1921,529,6,2024-11-19,76,53.5,Desktop
1922,1886,10,2024-06-26,17,10.6,Smart TV
1923,3418,4,2025-01-04,118,74.2,Mobile
1924,3227,4,2024-08-27,111,69.8,Mobile
1925,1150,9,2024-08-10,15,15.3,Tablet
1926,2858,9,2025-03-20,13,13.3,Smart TV
1927,2101,8,2025-01-21,119,98.3,Mobile
1928,604,6,2024-07-16,61,43.0,Mobile
1929,2004,6,2024-06-05,59,41.5,Tablet
1930,4954,8,2025-01-16,30,24.8,Smart TV
1931,4569,3,2025-03-27,17,18.5,Mobile
1932,3459,5,2024-09-28,40,27.6,Tablet
1933,2917,7,2024-06-15,98,97.0,Mobile
1934,3500,7,2025-02-01,67,66.3,Mobile
1935,3922,9,2024-12-21,68,69.4,Desktop
1936,1776,9,2024-12-27,74,75.5,Desktop
1937,4309,7,2024-12-01,74,73.3,Mobile
1938,3249,2,2024-08-22,98,97.0,Tablet
1939,4851,7,2024-08-21,27,26.7,Desktop
1940,3564,7,2025-01-14,60,59.4,Mobile
1941,3667,10,2024-12-21,54,33.5,Mobile
1942,1385,7,2024-09-04,46,45.5,Mobile
1943,4758,8,2025-03-26,42,34.7,Desktop
1944,870,6,2024-08-09,142,100.0,Smart TV
1945,3935,6,2025-01-25,127,89.4,Desktop
1946,4942,7,2025-02-09,46,45.5,Tablet
1947,4498,5,2024-09-05,11,7.6,Smart TV
1948,2598,9,2024-06-16,8,8.2,Mobile
1949,3612,5,2024-07-26,36,24.8,Tablet
1950,4518,6,2025-03-26,128,90.1,Desktop
1951,1140,10,2024-11-28,22,13.7,Tablet
1952,4378,6,2025-02-28,28,19.7,Tablet
1953,936,2,2024-11-05,87,86.1,Tablet
1954,2958,1,2024-06-23,12,11.8,Mobile
1955,2146,10,2024-10-17,52,32.3,Desktop
1956,4598,9,2025-02-07,62,63.3,Smart TV
1957,1909,8,2024-06-09,11,9.1,Desktop
1958,148,10,2024-08-03,55,34.2,Mobile
1959,109,3,2024-07-03,48,52.2,Tablet
1960,2255,1,2024-08-27,68,66.7,Mobile
1961,4922,7,2024-11-24,89,88.1,Desktop
1962,1861,3,2024-09-05,25,27.2,Tablet
1963,976,10,2025-03-15,58,36.0,Mobile
1964,343,7,2024-06-07,26,25.7,Tablet
1965,1115,4,2024-10-12,10,6.3,Desktop
1966,3470,7,2024-08-11,88,87.1,Smart TV
1967,2978,10,2024-10-01,120,74.5,Tablet
1968,2676,5,2025-02-09,11,7.6,Mobile
1969,3204,5,2024-12-06,83,57.2,Tablet
1970,408,8,2024-12-12,37,30.6,Tablet
1971,2490,4,2024-10-08,97,61.0,Smart TV
1972,2706,4,2024-07-04,70,44.0,Smart TV
1973,3516,7,2025-03-09,88,87.1,Tablet
1974,1628,6,2024-10-16,136,95.8,Desktop
1975,2894,5,2025-03-08,63,43.4,Tablet
1976,4052,3,2024-09-19,58,63.0,Tablet
1977,4241,7,2024-11-08,43,42.6,Desktop
1978,3775,3,2025-01-29,8,8.7,Smart TV
1979,38,9,2025-02-16,65,66.3,Smart TV
1980,3347,4,2025-03-15,45,28.3,Desktop
1981,1998,5,2025-01-07,81,55.9,Smart TV
1982,2917,9,2024-06-13,9,9.2,Smart TV
1983,2959,6,2024-06-17,20,14.1,Desktop
1984,3285,9,2025-01-24,39,39.8,Desktop
1985,3751,1,2024-09-09,11,10.8,Smart TV
1986,1607,3,2025-03-18,82,89.1,Mobile
1987,1862,8,2025-02-06,62,51.2,Desktop
1988,2209,10,2024-11-24,85,52.8,Mobile
1989,235,4,2024-07-03,148,93.1,Tablet
1990,4581,3,2024-11-27,47,51.1,Mobile
1991,1087,6,2024-06-03,14,9.9,Smart TV
1992,1516,6,2025-03-15,10,7.0,Mobile
1993,2814,5,2024-09-25,58,40.0,Mobile
1994,4888,3,2024-10-14,64,69.6,Desktop
1995,2709,4,2024-09-05,130,81.8,Mobile
1996,1166,2,2024-10-01,19,18.8,Smart TV
1997,2251,10,2024-08-25,12,7.5,Tablet
1998,3775,6,2024-10-14,52,36.6,Desktop
1999,3116,9,2024-09-02,60,61.2,Smart TV
2000,419,2,2025-02-24,93,92.1,Smart TV
2001,4330,8,2024-09-07,33,27.3,Smart TV
2002,2804,6,2024-07-12,79,55.6,Smart TV
2003,4945,7,2024-07-12,10,9.9,Desktop
2004,643,6,2025-01-31,29,20.4,Smart TV
2005,2562,6,2024-09-21,96,67.6,Tablet
2006,3424,1,2024-08-09,102,100.0,Tablet
2007,882,3,2024-12-30,74,80.4,Tablet
2008,3624,4,2024-10-07,68,42.8,Tablet
2009,712,2,2024-11-10,22,21.8,Tablet
2010,1367,6,2025-01-04,113,79.6,Smart TV
2011,3476,2,2024-06-15,27,26.7,Smart TV
2012,4188,9,2025-01-13,20,20.4,Tablet
2013,4827,3,2024-07-01,6,6.5,Tablet
2014,687,10,2025-01-07,64,39.8,Desktop
2015,4897,1,2024-11-20,35,34.3,Mobile
2016,4048,7,2024-07-01,100,99.0,Smart TV
2017,2703,6,2025-03-04,13,9.2,Desktop
2018,3431,3,2025-01-12,91,98.9,Desktop
2019,1764,2,2024-10-22,27,26.7,Desktop
2020,4347,9,2024-06-20,76,77.6,Smart TV
2021,741,9,2024-10-28,49,50.0,Desktop
2022,3026,1,2024-10-03,23,22.5,Tablet
2023,379,5,2024-08-14,98,67.6,Desktop
2024,2018,4,2024-10-09,32,20.1,Desktop
2025,3040,8,2025-01-13,51,42.1,Tablet
2026,4968,8,2024-07-03,28,23.1,Mobile
2027,4838,6,2024-06-13,79,55.6,Smart TV
2028,697,5,2025-02-22,54,37.2,Desktop
2029,3571,5,2024-12-08,68,46.9,Desktop
2030,1285,2,2025-03-27,9,8.9,Tablet
2031,879,8,2024-11-12,20,16.5,Mobile
2032,4789,7,2024-07-29,23,22.8,Tablet
2033,3194,10,2024-11-21,37,23.0,Mobile
2034,1325,8,2025-02-16,32,26.4,Mobile
2035,684,7,2024-06-28,23,22.8,Tablet
2036,1284,4,2024-07-21,44,27.7,Desktop
2037,619,7,2024-11-12,77,76.2,Tablet
2038,3565,4,2025-02-03,122,76.7,Mobile
2039,1122,1,2025-03-17,50,49.0,Tablet
2040,3622,8,2024-10-28,5,4.1,Smart TV
2041,3057,10,2024-09-09,25,15.5,Mobile
2042,2604,5,2024-06-27,75,51.7,Mobile
2043,1073,3,2024-12-11,5,5.4,Desktop
2044,4547,9,2024-06-18,68,69.4,Desktop
2045,453,5,2024-08-27,93,64.1,Smart TV
2046,3708,9,2024-12-21,56,57.1,Mobile
2047,2230,4,2024-06-05,17,10.7,Desktop
2048,3763,5,2024-11-26,109,75.2,Smart TV
2049,1198,2,2024-10-01,73,72.3,Tablet
2050,789,9,2024-06-23,69,70.4,Mobile
2051,1083,4,2025-01-15,145,91.2,Desktop
2052,2569,2,2024-07-22,11,10.9,Desktop
2053,3075,4,2024-07-01,76,47.8,Mobile
2054,1309,9,2024-08-16,44,44.9,Mobile
2055,4387,2,2025-03-08,35,34.7,Desktop
2056,1424,6,2024-06-17,65,45.8,Desktop
2057,3169,2,2025-02-23,101,100.0,Mobile
2058,3403,7,2024-06-05,33,32.7,Desktop
2059,705,9,2025-02-01,77,78.6,Desktop
2060,104,7,2025-01-25,81,80.2,Smart TV
2061,3950,8,2024-09-03,59,48.8,Mobile
2062,2897,1,2024-08-06,7,6.9,Mobile
2063,413,5,2025-01-29,30,20.7,Mobile
2064,3553,8,2024-10-02,19,15.7,Smart TV
2065,226,9,2025-02-28,51,52.0,Smart TV
2066,1776,2,2025-01-21,28,27.7,Mobile
2067,663,9,2024-07-27,52,53.1,Mobile
2068,2490,10,2024-12-03,72,44.7,Smart TV
2069,4961,6,2025-01-28,112,78.9,Desktop
2070,2820,10,2024-11-21,106,65.8,Tablet
2071,1525,2,2025-01-19,81,80.2,Tablet
2072,1936,8,2025-01-11,15,12.4,Tablet
2073,4105,2,2025-02-12,93,92.1,Tablet
2074,1971,3,2025-03-27,59,64.1,Smart TV
2075,1102,7,2024-12-23,18,17.8,Tablet
2076,1793,8,2024-06-13,74,61.2,Smart TV
2077,1700,6,2025-01-21,131,92.3,Mobile
2078,4299,4,2025-01-31,144,90.6,Smart TV
2079,1146,1,2024-09-20,26,25.5,Smart TV
2080,2474,7,2024-10-31,13,12.9,Tablet
2081,4049,7,2025-01-04,27,26.7,Desktop
2082,2432,4,2024-07-27,5,3.1,Mobile
2083,793,8,2024-10-31,58,47.9,Desktop
2084,1521,2,2024-10-30,52,51.5,Desktop
2085,3251,2,2025-02-28,81,80.2,Tablet
2086,2146,4,2025-02-01,111,69.8,Mobile
2087,2566,5,2024-12-11,104,71.7,Tablet
2088,3958,10,2024-06-12,135,83.9,Desktop
2089,4578,7,2024-09-27,75,74.3,Mobile
2090,4435,1,2024-09-21,40,39.2,Tablet
2091,3290,10,2024-09-25,63,39.1,Mobile
2092,1188,6,2024-07-29,51,35.9,Desktop
2093,3141,8,2024-11-16,12,9.9,Desktop
2094,358,5,2024-10-14,21,14.5,Mobile
2095,1190,7,2025-03-24,100,99.0,Mobile
2096,3701,2,2024-08-27,74,73.3,Desktop
2097,2301,9,2025-02-01,25,25.5,Mobile
2098,168,9,2024-07-15,29,29.6,Mobile
2099,4780,8,2024-12-23,94,77.7,Mobile
2100,3672,8,2025-02-25,47,38.8,Smart TV
2101,2334,10,2025-03-25,127,78.9,Tablet
2102,466,10,2024-11-09,158,98.1,Desktop
2103,4017,3,2024-08-03,18,19.6,Mobile
2104,3353,5,2024-11-19,144,99.3,Tablet
2105,778,6,2025-03-11,137,96.5,Mobile
2106,631,1,2025-02-08,60,58.8,Desktop
2107,1993,6,2024-07-19,109,76.8,Tablet
2108,1378,4,2025-01-23,29,18.2,Smart TV
2109,1459,6,2024-12-30,119,83.8,Mobile
2110,2500,7,2024-12-28,81,80.2,Desktop
2111,4593,8,2025-02-15,121,100.0,Mobile
2112,1731,2,2025-02-25,78,77.2,Mobile
2113,1366,7,2024-06-25,72,71.3,Mobile
2114,4093,4,2024-07-10,8,5.0,Tablet
2115,1545,8,2024-08-27,49,40.5,Mobile
2116,1594,7,2025-01-02,33,32.7,Mobile
2117,3852,4,2025-02-25,24,15.1,Smart TV
2118,372,5,2024-11-06,14,9.7,Mobile
2119,1339,4,2024-11-30,126,79.2,Smart TV
2120,2728,6,2025-02-13,137,96.5,Desktop
2121,1921,6,2025-03-28,112,78.9,Mobile
2122,2282,3,2024-09-20,66,71.7,Desktop
2123,2802,3,2024-07-25,46,50.0,Tablet
2124,4917,5,2024-09-03,22,15.2,Smart TV
2125,2082,9,2025-02-08,13,13.3,Tablet
2126,1493,3,2024-09-05,18,19.6,Tablet
2127,4441,1,2024-12-20,20,19.6,Desktop
2128,2140,10,2024-12-01,158,98.1,Smart TV
2129,4546,2,2024-10-07,31,30.7,Smart TV
2130,2572,4,2024-12-17,29,18.2,Desktop
2131,1986,1,2024-06-05,82,80.4,Tablet
2132,4271,10,2024-11-20,107,66.5,Mobile
2133,2506,10,2024-12-03,114,70.8,Tablet
2134,2274,3,2024-06-17,85,92.4,Desktop
2135,3961,2,2024-09-05,63,62.4,Smart TV
2136,3281,2,2025-02-16,58,57.4,Mobile
2137,1768,2,2025-01-27,31,30.7,Desktop
2138,236,7,2025-01-31,62,61.4,Desktop
2139,1855,2,2024-10-29,66,65.3,Mobile
2140,1087,3,2024-08-27,44,47.8,Desktop
2141,4303,5,2024-09-26,29,20.0,Mobile
2142,2013,7,2024-09-03,91,90.1,Desktop
2143,2528,7,2024-06-08,45,44.6,Mobile
2144,2540,9,2024-10-27,17,17.3,Smart TV
2145,4529,3,2024-10-17,42,45.7,Desktop
2146,2290,1,2024-10-04,25,24.5,Smart TV
2147,4923,1,2024-11-05,94,92.2,Tablet
2148,745,7,2024-07-31,49,48.5,Tablet
2149,3413,2,2024-10-19,48,47.5,Mobile
2150,2335,10,2024-07-23,152,94.4,Smart TV
2151,1577,8,2025-03-04,49,40.5,Mobile
2152,319,4,2024-11-11,124,78.0,Smart TV
2153,2661,3,2024-07-18,43,46.7,Mobile
2154,3159,9,2024-07-09,27,27.6,Mobile
2155,1636,1,2024-11-10,87,85.3,Tablet
2156,1485,6,2025-03-23,73,51.4,Desktop
2157,1430,1,2024-10-02,86,84.3,Tablet
2158,3127,7,2025-01-08,96,95.0,Tablet
2159,1376,10,2025-03-19,49,30.4,Smart TV
2160,4402,4,2024-12-14,64,40.3,Mobile
2161,761,10,2024-07-04,69,42.9,Desktop
2162,1889,10,2024-11-04,9,5.6,Desktop
2163,2409,5,2024-06-02,43,29.7,Tablet
2164,1456,7,2025-02-18,91,90.1,Desktop
2165,1568,5,2024-09-12,109,75.2,Smart TV
2166,4953,9,2024-09-26,73,74.5,Desktop
2167,3872,5,2024-12-07,58,40.0,Mobile
2168,3574,9,2024-10-09,53,54.1,Mobile
2169,2966,9,2024-10-26,60,61.2,Desktop
2170,4605,5,2024-08-30,68,46.9,Tablet
2171,4543,10,2024-11-16,39,24.2,Smart TV
2172,2204,1,2024-09-13,62,60.8,Smart TV
2173,2846,1,2024-08-23,78,76.5,Smart TV
2174,3929,10,2024-06-05,74,46.0,Desktop
2175,4957,10,2025-01-03,114,70.8,Smart TV
2176,2644,6,2024-07-20,58,40.8,Tablet
2177,368,7,2024-10-11,47,46.5,Tablet
2178,4285,2,2024-09-12,75,74.3,Mobile
2179,4849,1,2024-11-22,102,100.0,Smart TV
2180,4167,3,2025-01-20,75,81.5,Desktop
2181,3293,5,2024-12-11,77,53.1,Tablet
2182,4826,7,2025-03-03,62,61.4,Smart TV
2183,3348,8,2024-07-25,7,5.8,Tablet
2184,4787,1,2024-06-27,60,58.8,Mobile
2185,673,5,2024-07-12,117,80.7,Mobile
2186,2136,4,2025-01-16,139,87.4,Mobile
2187,3936,6,2024-12-01,105,73.9,Tablet
2188,2669,7,2024-06-01,98,97.0,Smart TV
2189,4139,2,2025-01-03,74,73.3,Mobile
2190,4026,2,2024-10-28,54,53.5,Smart TV
2191,1675,10,2024-10-24,51,31.7,Desktop
2192,4715,6,2025-02-20,116,81.7,Smart TV
2193,2656,1,2024-06-09,40,39.2,Smart TV
2194,4724,7,2024-09-26,57,56.4,Tablet
2195,374,6,2024-08-09,84,59.2,Smart TV
2196,3561,3,2024-07-07,76,82.6,Tablet
2197,1375,9,2024-11-17,80,81.6,Tablet
2198,273,2,2024-08-06,43,42.6,Smart TV
2199,1972,1,2025-03-03,92,90.2,Smart TV
2200,1413,8,2024-12-10,59,48.8,Smart TV
2201,3370,9,2024-10-06,14,14.3,Smart TV
2202,3336,10,2025-03-14,67,41.6,Mobile
2203,2647,7,2025-02-18,30,29.7,Smart TV
2204,693,4,2024-06-12,9,5.7,Mobile
2205,4500,3,2025-03-23,61,66.3,Tablet
2206,689,10,2024-09-15,90,55.9,Mobile
2207,3022,5,2024-08-15,133,91.7,Tablet
2208,4295,8,2024-12-10,49,40.5,Tablet
2209,3173,1,2024-11-15,32,31.4,Tablet
2210,1592,3,2025-01-03,11,12.0,Desktop
2211,2305,5,2024-09-17,82,56.6,Smart TV
2212,4897,7,2024-12-11,70,69.3,Desktop
2213,4401,4,2024-07-07,31,19.5,Desktop
2214,3038,4,2025-01-12,61,38.4,Tablet
2215,392,2,2025-01-16,66,65.3,Desktop
2216,2470,2,2024-10-22,62,61.4,Smart TV
2217,3507,8,2024-08-28,64,52.9,Tablet
2218,2008,3,2024-12-18,54,58.7,Tablet
2219,338,9,2025-02-16,45,45.9,Tablet
2220,4062,8,2024-12-09,38,31.4,Smart TV
2221,2337,5,2025-02-13,66,45.5,Smart TV
2222,2902,3,2024-09-06,80,87.0,Tablet
2223,2079,8,2024-06-15,105,86.8,Desktop
2224,3816,8,2025-01-01,54,44.6,Tablet
2225,2173,5,2024-08-16,11,7.6,Mobile
2226,3828,8,2024-11-29,58,47.9,Mobile
2227,2874,5,2024-09-11,118,81.4,Smart TV
2228,2598,2,2025-01-28,14,13.9,Desktop
2229,4820,4,2024-06-30,20,12.6,Mobile
2230,2276,1,2024-06-18,78,76.5,Tablet
2231,2926,6,2025-02-15,106,74.6,Desktop
2232,2158,4,2024-11-23,79,49.7,Desktop
2233,3463,9,2024-12-05,47,48.0,Desktop
2234,1641,6,2024-08-06,51,35.9,Tablet
2235,111,7,2024-06-19,9,8.9,Smart TV
2236,4675,8,2024-07-11,8,6.6,Mobile
2237,2012,1,2024-11-05,99,97.1,Smart TV
2238,645,7,2025-02-12,14,13.9,Tablet
2239,711,6,2025-03-08,25,17.6,Mobile
2240,1762,6,2025-01-16,133,93.7,Smart TV
2241,627,7,2024-11-07,59,58.4,Smart TV
2242,3483,8,2024-07-18,62,51.2,Tablet
2243,1,9,2024-10-22,67,68.4,Tablet
2244,3276,10,2024-12-14,110,68.3,Desktop
2245,3055,10,2024-08-08,9,5.6,Smart TV
2246,4919,7,2025-03-28,48,47.5,Smart TV
2247,556,1,2024-10-20,72,70.6,Desktop
2248,30,4,2024-09-01,64,40.3,Desktop
2249,2342,8,2024-06-09,59,48.8,Smart TV
2250,1983,5,2025-03-01,128,88.3,Tablet
2251,550,3,2024-10-08,24,26.1,Mobile
2252,1772,6,2024-07-16,22,15.5,Tablet
2253,2526,7,2025-02-04,9,8.9,Smart TV
2254,1996,8,2024-09-18,116,95.9,Mobile
2255,4099,5,2024-11-21,121,83.4,Desktop
2256,2452,5,2024-11-02,121,83.4,Desktop
2257,2682,1,2024-10-13,29,28.4,Smart TV
2258,1364,2,2024-09-24,7,6.9,Tablet
2259,673,4,2025-03-03,96,60.4,Tablet
2260,4071,7,2025-02-01,44,43.6,Smart TV
2261,739,2,2024-09-13,31,30.7,Smart TV
2262,1540,2,2024-06-05,69,68.3,Desktop
2263,3063,6,2024-09-09,136,95.8,Smart TV
2264,4379,7,2024-07-11,45,44.6,Smart TV
