campaign_id,movie_id,channel,spend_usd,impressions,clicks,conversions,campaign_month
1525,5,Social Media,84223.07,1728392,25798,1689,2024-12
1526,2,Search Ads,12976.09,4623416,180937,26550,2024-11
1527,2,TV,95402.85,4558332,153852,5324,2024-11
1528,1,Email,44718.44,2031668,62010,8318,2024-10
1529,6,Display,46966.81,4864527,148941,16885,2024-09
1530,2,Influencer,55666.3,4061537,91020,5396,2024-08
1531,4,Display,42955.42,4667982,62660,2190,2024-09
1532,8,TV,26777.75,2459186,85721,8124,2024-10
1533,10,Email,70538.79,4824645,93514,4654,2024-11
1534,7,Search Ads,27368.48,247064,4960,305,2024-09
1535,7,TV,9590.44,1537904,38387,816,2024-09
1536,5,Email,43498.39,3546717,32856,840,2025-02
1537,10,Influencer,42456.37,328776,11106,1621,2025-04
1538,9,Display,97086.39,4731457,105708,13994,2025-02
1539,10,TV,94036.45,1840496,28382,3620,2025-03
1540,3,Email,74510.43,4377756,179920,22777,2025-03
1541,3,Email,51665.14,2583958,79258,5690,2024-09
1542,4,TV,36099.41,2709253,121032,2882,2024-08
1543,4,Social Media,78671.42,1862500,59943,3810,2024-10
1544,9,Email,8307.85,2996971,129221,3704,2025-02
1545,2,Influencer,97724.88,647065,16340,825,2024-09
1546,8,TV,93049.02,3454366,37309,5131,2024-10
1547,6,Email,11345.68,3058299,77478,5855,2024-09
1548,1,Social Media,33036.23,4323460,149648,17337,2025-04
1549,2,Social Media,68933.64,2219965,108108,14779,2025-01
1550,6,Search Ads,1048.63,971216,40493,3360,2024-12
1551,6,Social Media,31126.43,4587668,216548,15712,2025-03
1552,9,Social Media,36758.15,941475,8621,1137,2024-10
1553,1,Email,2476.76,982717,20246,1664,2025-02
1554,4,Social Media,54181.02,519141,8384,670,2024-08
1555,8,Social Media,91019.3,4924512,93079,3479,2024-07
1556,1,Display,7042.63,3522996,147451,21738,2024-10
1557,6,Influencer,16041.48,3971572,130561,12074,2024-11
1558,1,Display,71504.49,2833721,68833,10015,2025-04
1559,10,Influencer,63853.56,2855512,136733,14282,2024-08
1560,1,Influencer,33706.19,2243512,29425,3235,2024-07
1561,7,Email,11071.78,884221,17818,2420,2024-11
1562,1,Search Ads,77596.18,563971,12495,609,2024-07
1563,1,Influencer,3932.64,2953457,117905,4971,2024-09
1564,9,Influencer,21073.57,37918,1665,167,2025-03
1565,2,Social Media,68898.64,4606233,174354,22885,2024-11
1566,7,Influencer,59643.22,1671342,60177,4424,2024-11
1567,3,Social Media,91234.65,2235619,38776,4092,2025-04
1568,3,TV,79412.05,4061564,160073,11152,2024-08
1569,7,TV,50467.2,4910119,92593,12748,2024-07
1570,4,TV,20458.56,131441,698,79,2025-04
1571,10,Email,3133.1,960917,19266,727,2024-09
1572,3,Social Media,51181.73,4918021,179122,5949,2024-07
1573,2,Search Ads,34206.11,4144231,183682,25173,2024-11
1574,1,TV,67801.36,1283820,47020,2147,2024-09
1575,3,Influencer,32585.9,4120003,64221,8765,2024-08
1576,10,TV,45703.54,1386764,22507,996,2024-12
1577,4,Display,82923.4,2578839,13105,594,2025-03
1578,5,Influencer,64408.58,4541704,225454,21298,2024-07
1579,7,TV,22277.09,3300199,134430,9192,2025-04
1580,4,Influencer,20701.07,237202,8918,883,2025-02
1581,8,Display,32670.79,2789274,66059,8890,2024-08
1582,5,Email,24192.38,1537180,46175,2310,2024-10
1583,8,Search Ads,82288.01,2116598,55796,3349,2024-07
1584,2,Email,35334.5,1629861,52406,3477,2025-04
1585,2,Social Media,87400.69,3577137,178307,18490,2024-09
1586,7,TV,53275.35,1244800,24066,3123,2024-08
1587,3,TV,96396.63,3321917,140078,19053,2025-01
1588,4,Display,74691.73,3519049,40162,1270,2025-02
1589,6,Email,15126.44,3333006,165547,16249,2024-12
1590,2,Social Media,60464.74,4313312,76271,6655,2024-10
1591,1,Display,85787.59,2608443,61149,3342,2024-11
1592,1,Influencer,93685.88,4220990,179947,19702,2025-02
1593,8,Influencer,77655.4,3411892,94187,14053,2025-03
1594,3,Search Ads,52117.95,13044,589,16,2025-01
1595,10,Social Media,88254.63,4753111,99301,14179,2025-01
1596,3,Social Media,17818.44,2562600,47677,1114,2024-10
1597,2,Search Ads,4700.59,2839758,126790,17196,2025-03
1598,5,Influencer,50356.38,1750163,25977,2763,2024-07
1599,7,Social Media,65389.52,4709224,187144,5546,2024-11
1600,3,Social Media,81963.94,2481777,67732,7654,2024-11
1601,9,Search Ads,18461.88,2212244,84645,10702,2025-02
1602,8,Display,10818.52,4938711,148390,8644,2025-04
1603,9,TV,18740.02,4749532,114799,7613,2024-11
1604,8,Display,76402.46,165869,4420,178,2025-04
1605,1,Email,93465.28,4940483,179249,12058,2024-10
1606,2,TV,5527.0,2258128,92175,11065,2025-04
1607,10,Email,47341.6,481685,10929,1553,2025-04
1608,10,Display,97990.19,4033295,201664,27051,2024-11
1609,4,Email,7110.06,2060573,32513,4656,2024-08
1610,4,TV,77946.14,4872630,25966,3362,2024-10
1611,4,TV,98856.5,4378648,104130,9034,2025-04
1612,7,Influencer,52834.77,2718895,83999,11147,2024-10
1613,4,Influencer,86656.43,3167067,152817,17239,2024-08
1614,9,TV,68091.73,4830554,35009,3351,2024-07
1615,9,Influencer,88940.11,1975396,65700,7871,2024-12
1616,5,Influencer,13272.71,547166,17846,1961,2025-01
1617,6,Email,4182.62,749392,19080,2203,2024-12
1618,6,TV,77620.04,163331,4378,502,2025-01
1619,8,Display,50819.2,3593971,106697,6222,2025-04
1620,4,Influencer,6279.97,493463,4391,639,2025-03
1621,2,Influencer,36925.61,3739244,131768,10528,2024-08
1622,1,TV,25745.61,1580336,12471,1825,2024-12
1623,2,Email,58511.14,2472932,55679,5381,2025-02
1624,9,Influencer,58324.42,3835691,134690,6173,2024-09
1625,4,TV,39744.84,2247073,64293,3174,2024-12
1626,5,TV,95490.43,4956078,173551,20112,2024-07
1627,4,Social Media,63567.38,256108,5309,306,2024-11
1628,4,Social Media,14275.78,923260,16464,2296,2025-01
1629,10,Influencer,75033.96,2938262,29819,4043,2024-11
1630,5,Social Media,3420.53,3345245,116334,14795,2024-09
1631,9,TV,58277.72,766301,18769,1564,2024-10
1632,4,TV,22009.42,3195035,38689,865,2025-03
1633,6,Email,34352.09,2244590,59272,5543,2024-08
1634,4,Display,32790.85,1463475,14233,1263,2024-09
1635,8,Search Ads,22169.36,243344,7083,847,2025-01
1636,3,Social Media,2730.49,4047105,98554,3577,2024-11
1637,1,Display,26559.39,2801230,63683,6965,2024-09
1638,10,TV,48910.63,4782514,157895,14836,2025-04
1639,9,Influencer,28534.53,476046,19448,2295,2025-03
1640,10,Search Ads,58176.72,1471382,32850,1432,2025-01
1641,7,TV,45534.09,481333,13384,990,2024-07
1642,6,TV,4082.64,1393212,61371,2654,2025-02
1643,6,TV,3463.21,2514160,79376,11423,2024-12
1644,10,TV,21996.64,995773,26263,727,2025-03
1645,7,TV,49667.02,3999302,127122,6557,2025-03
1646,1,Influencer,76914.51,1049352,49001,3261,2025-03
1647,8,Email,31513.32,2062716,97237,8163,2024-08
1648,4,TV,35336.78,2523169,98369,7456,2024-10
1649,1,Social Media,30947.86,2505358,117749,4237,2024-09
1650,10,Email,55800.95,1505323,46788,2782,2024-09
1651,6,Email,76987.09,3732456,62099,1699,2025-04
1652,3,Display,46342.02,485180,10004,608,2024-08
1653,6,Social Media,60859.45,3528399,117632,2634,2024-07
1654,4,Influencer,57496.04,3256120,83304,7220,2025-03
1655,8,Search Ads,95259.61,4433607,24009,2237,2024-10
1656,10,TV,53422.13,4262685,113965,12459,2024-08
1657,6,Search Ads,68831.34,3720516,43863,6243,2025-03
1658,4,Display,74540.95,899144,18889,2479,2025-04
1659,1,Social Media,77783.0,1431925,39755,1301,2024-09
1660,1,Email,21805.47,4860219,195269,25631,2024-10
1661,6,Social Media,7623.74,2457536,51541,6218,2025-01
1662,4,Search Ads,21384.93,4312277,207075,17728,2025-03
1663,1,Email,61412.04,3719654,132222,15066,2025-02
1664,9,Social Media,32843.56,4587616,190216,6664,2025-04
1665,1,TV,56302.23,3445033,84893,9256,2025-03
1666,2,Email,57394.72,918492,34177,1373,2025-02
1667,1,Social Media,10755.16,2003532,59764,3497,2024-08
1668,4,Search Ads,34563.25,2387899,15070,1645,2024-12
1669,8,Social Media,61651.12,3573210,152900,4147,2024-12
1670,8,Display,32076.8,150708,4960,663,2024-08
1671,4,Social Media,55720.31,4917533,139009,12462,2024-08
1672,5,TV,45004.33,3551896,45982,1238,2025-04
1673,8,Influencer,15426.6,4035080,143289,9770,2024-12
1674,3,Display,75710.83,3377479,110819,8219,2024-07
1675,5,Social Media,71168.88,1221534,36926,4443,2025-02
1676,4,Social Media,62100.39,3143119,94340,10138,2024-10
1677,7,Display,23233.43,438617,2731,130,2024-07
1678,4,Influencer,4342.67,4367829,192438,12046,2024-11
1679,10,Display,68170.95,684799,3625,270,2024-10
1680,3,Search Ads,77972.1,3936905,63550,4971,2024-08
1681,6,Influencer,6759.43,1017997,37712,3809,2025-02
1682,1,Display,36142.16,881715,14305,488,2024-10
1683,5,Influencer,3229.34,4572817,38868,1789,2024-08
1684,3,Email,9197.12,2854336,16887,2031,2025-02
1685,2,Influencer,79811.36,3841587,185868,7884,2024-12
1686,2,TV,53621.64,2604916,104374,14355,2024-09
1687,9,TV,96703.01,1604951,73204,6805,2024-09
1688,9,Social Media,29719.14,2510673,71920,2867,2025-03
1689,4,Display,33855.38,3203548,153690,6441,2024-09
1690,4,TV,24473.04,701415,16445,554,2024-12
1691,6,Email,80139.82,1207691,22910,3026,2024-09
1692,1,Influencer,34327.17,3289481,92553,7218,2025-03
1693,8,Search Ads,4987.1,1742675,36155,4665,2025-04
1694,5,Social Media,50852.55,4618836,53674,6617,2024-10
1695,2,Search Ads,47318.6,1452981,72242,3116,2025-02
1696,10,Email,9273.59,2389595,36887,3748,2025-03
1697,2,TV,92787.63,516493,20795,1828,2024-08
1698,1,TV,80687.36,3594685,23497,972,2024-08
1699,5,Display,17715.87,901798,35198,2329,2024-09
1700,5,Influencer,24405.33,3875907,161028,14000,2025-04
1701,9,Social Media,90112.27,1916642,75292,5507,2024-09
1702,8,TV,17526.71,397421,12047,580,2025-03
1703,2,Email,78188.36,1815804,47478,2599,2024-08
1704,3,Social Media,32355.74,3955454,23823,2348,2024-07
1705,9,Influencer,75875.99,3394850,138976,8978,2025-04
1706,5,TV,17232.17,1011736,10085,1084,2025-02
1707,2,TV,74653.3,3470416,121824,15283,2024-11
1708,1,Social Media,57656.19,2238369,31296,679,2024-10
1709,10,Email,81673.66,3493833,163970,5430,2024-12
1710,6,Search Ads,45991.79,2649869,109781,12229,2024-10
1711,6,Email,32276.09,4310177,138300,5023,2024-07
1712,2,Social Media,35695.51,3069856,151747,8565,2025-03
1713,10,Influencer,49180.09,743386,14568,311,2024-09
1714,10,Display,18082.99,1646927,29681,2131,2024-09
1715,6,TV,37294.48,2481100,74225,4890,2025-04
1716,9,TV,59646.74,3820944,51247,2404,2024-12
1717,4,TV,81390.5,2826635,98159,2575,2024-07
1718,7,TV,61265.52,3882169,183914,17905,2025-02
1719,10,Influencer,77755.65,1334683,39212,2714,2024-09
1720,7,Search Ads,88117.04,2758373,91228,5014,2024-07
1721,5,Social Media,57360.46,2577494,128450,6225,2024-07
1722,1,Social Media,91489.99,1969895,73508,8773,2024-10
1723,7,Search Ads,6048.07,934691,38176,1975,2024-10
1724,7,Display,60174.21,4642799,108830,6400,2025-01
1725,9,Social Media,53527.6,4058325,56979,8492,2024-12
1726,3,Search Ads,68786.73,4810091,239657,30099,2024-08
1727,7,Social Media,60374.42,2141483,29269,4056,2024-12
1728,5,TV,42530.33,473432,8070,410,2024-11
1729,3,TV,26469.6,3204013,124568,6706,2024-08
1730,10,TV,71844.69,127284,2986,65,2024-07
1731,3,Display,95177.79,1761266,58994,1467,2024-08
1732,2,Social Media,86676.39,797681,26685,2460,2024-11
1733,7,Search Ads,2956.13,2573168,44941,3399,2025-03
1734,1,Social Media,58113.68,4870748,57567,5023,2024-11
1735,6,TV,73087.08,4080703,125328,13853,2025-02
1736,5,Social Media,95641.13,1849880,36392,1020,2025-01
1737,8,Email,25076.48,4299339,138004,5630,2024-07
1738,3,Social Media,76639.22,3477623,120438,11266,2024-12
1739,6,Social Media,19770.19,217948,7784,170,2025-01
1740,9,TV,96514.18,4066435,150813,22514,2024-08
1741,10,Social Media,77670.23,3748028,122303,14443,2024-10
1742,10,Search Ads,67975.05,1975530,92774,12459,2025-02
1743,1,TV,36406.51,4296105,41808,2004,2024-08
1744,5,Email,84134.78,762489,19574,1945,2025-04
1745,5,Social Media,32991.71,3891100,31710,903,2024-07
1746,10,Social Media,19265.12,237584,5847,800,2025-03
1747,1,Display,76648.73,2803096,40859,6110,2025-02
1748,1,Search Ads,3802.06,3332873,147364,10181,2024-12
1749,2,Display,71012.33,1040675,44887,3668,2025-02
1750,8,Influencer,25021.61,1336174,30605,3215,2024-08
1751,5,Social Media,6977.88,2898627,110419,9421,2025-01
1752,2,Influencer,81640.25,4637261,190581,23574,2024-12
1753,8,Influencer,37779.09,2671438,63259,4380,2025-02
1754,2,Social Media,61418.57,32601,634,73,2025-01
1755,6,Search Ads,66919.76,3203379,101955,3280,2024-11
1756,7,Influencer,3057.83,2666414,30679,1825,2025-04
1757,8,Display,41743.85,4924632,199305,18758,2025-03
1758,8,Influencer,43295.85,4795029,200007,5322,2024-09
1759,5,Social Media,50816.1,1009420,23228,3401,2024-10
1760,10,Display,50112.44,3567060,61313,1558,2024-07
1761,2,Social Media,21870.2,1980690,37086,755,2024-08
1762,1,Social Media,37592.15,4075979,158366,20927,2025-03
1763,1,Influencer,23011.62,3971799,110610,11018,2024-09
1764,10,Email,75273.54,2915745,64046,6974,2024-10
1765,1,Search Ads,92155.37,216014,2239,102,2024-09
1766,4,Email,20477.3,2105021,72052,3982,2025-02
1767,5,Display,9102.65,1673860,65974,3553,2024-09
1768,10,Display,63019.9,4640971,38545,4761,2024-12
1769,2,Email,98524.72,4038809,62390,4247,2024-11
1770,1,Display,98169.09,3198188,22915,1606,2025-01
1771,5,TV,41598.84,4077794,36933,2046,2025-01
1772,5,Influencer,64538.66,4724493,70524,6241,2025-02
1773,1,Social Media,34752.04,2766065,117959,11500,2024-12
1774,8,TV,84386.07,1956192,22806,2357,2024-10
1775,1,Social Media,41102.6,3651763,175340,8791,2025-02
1776,2,TV,83847.53,4370302,146056,18472,2024-07
1777,4,Search Ads,61871.19,1499276,41191,5996,2025-03
1778,5,Email,33902.63,3158577,132933,6628,2024-08
1779,7,Email,8480.22,657671,23894,3527,2024-08
1780,3,Search Ads,32048.34,797315,11762,464,2025-01
1781,9,Search Ads,16210.44,1661441,36638,2348,2024-11
1782,1,TV,72238.12,3252759,140110,8840,2024-11
1783,8,TV,55136.24,1197801,53849,2095,2025-04
1784,2,Email,8555.24,1627019,66853,5691,2025-03
1785,9,Display,40718.05,2401117,106721,10638,2024-08
1786,8,Influencer,53327.06,1164481,37014,1129,2024-07
1787,6,Email,89965.59,4177919,188186,14022,2024-12
1788,7,Social Media,70659.07,77711,3833,550,2025-03
1789,7,Email,44669.37,238599,11742,1731,2024-08
1790,8,Display,15583.55,80150,629,29,2025-04
1791,6,Influencer,11406.56,3406336,64493,5027,2025-03
1792,2,TV,82334.5,3213641,94693,4070,2024-09
1793,5,Social Media,13857.25,4452867,85786,10258,2024-11
1794,5,Search Ads,25238.12,804157,27125,3368,2025-01
1795,3,Email,88493.16,3878962,178875,12867,2024-08
1796,4,Social Media,36079.8,774560,5401,606,2025-03
1797,1,Search Ads,3789.04,2698353,40394,983,2024-12
1798,8,Display,61363.08,2484389,62583,3641,2025-04
1799,6,Social Media,9690.92,925373,44325,2873,2025-03
1800,8,Search Ads,97041.07,3471207,146203,16123,2025-03
1801,10,Search Ads,30825.46,727101,8344,287,2025-02
1802,8,Influencer,17935.49,2560394,22702,2890,2024-10
1803,6,TV,81451.18,1972158,28598,2146,2025-04
1804,6,Email,92311.86,3788426,150389,4365,2024-09
1805,3,Display,70943.16,48174,1753,70,2025-04
1806,1,Social Media,43986.97,4119730,105318,11230,2024-09
1807,6,TV,53856.67,4632538,94951,10856,2024-08
1808,10,Influencer,45829.41,4965105,85343,7780,2024-10
1809,7,Influencer,22945.31,976172,8914,770,2024-10
1810,7,Email,36885.91,292692,6314,682,2024-07
1811,5,Search Ads,74428.0,3250450,19772,1273,2024-09
1812,6,Social Media,87906.53,100615,726,66,2025-04
1813,6,Social Media,7844.42,4200142,150265,12753,2025-01
1814,3,Search Ads,70595.13,3474530,43988,4329,2024-12
1815,4,Social Media,2204.43,2059435,57469,3538,2024-09
1816,3,Social Media,20382.44,4703324,79761,8771,2025-04
1817,7,TV,27220.61,4402459,76012,4248,2024-09
1818,5,Email,97887.81,380781,6491,817,2025-02
1819,2,Search Ads,63894.4,4918744,128252,10033,2025-04
1820,9,TV,94857.83,747936,7363,635,2024-09
1821,8,Email,66746.5,1872387,82017,7426,2024-10
1822,3,Influencer,53351.81,2890127,114070,11849,2024-07
1823,6,Social Media,24039.29,1149712,57185,6041,2024-12
1824,4,TV,88146.92,3591735,121472,17707,2024-10
1825,8,Display,44446.42,621993,4466,664,2025-03
1826,10,Display,87570.44,4076054,153948,15691,2024-10
1827,1,Email,16021.98,3530290,21922,2328,2024-07
1828,1,TV,88747.13,768602,7132,269,2024-12
1829,3,Email,51594.32,1844537,42123,3697,2024-08
1830,6,TV,46395.73,414291,13964,786,2024-12
1831,5,Display,65250.66,1247329,27303,2157,2025-04
1832,4,Search Ads,68312.49,1991925,96155,14323,2024-09
1833,2,Search Ads,99295.35,4630534,63152,8094,2024-07
1834,1,Email,19332.52,4159121,60107,2183,2024-11
1835,6,Search Ads,55183.18,88522,3001,64,2024-11
1836,3,Display,29594.1,3308565,137648,6063,2025-04
1837,3,Email,84509.43,4206480,34528,1379,2024-10
1838,5,Influencer,20542.31,3933041,98985,10769,2024-11
1839,3,TV,29396.07,4111958,204625,28292,2025-03
1840,5,Influencer,82005.82,2832562,100664,9489,2024-11
1841,6,Influencer,56329.08,4172292,86453,6079,2025-03
1842,4,Social Media,49742.79,4858338,79007,2672,2024-07
1843,4,Email,51137.16,3689871,33936,2540,2025-04
1844,9,Search Ads,65141.12,3317340,100743,12030,2024-11
1845,5,Influencer,74701.62,2330006,99283,13294,2024-12
1846,6,Display,84542.92,3359420,150190,10489,2025-01
1847,5,TV,2114.1,245455,6684,695,2024-12
1848,2,Search Ads,8871.34,2004270,75884,7256,2025-02
1849,8,Influencer,73519.26,2464286,90680,11670,2024-11
1850,5,Search Ads,99063.31,2513697,21023,1942,2025-01
1851,8,Social Media,32712.7,2336019,72786,4480,2024-12
1852,6,Influencer,47656.39,2957919,50958,2979,2025-02
1853,3,Search Ads,31406.42,1035109,21059,453,2025-04
1854,9,Influencer,33597.66,4578664,175117,18577,2025-02
1855,6,Email,93842.4,4329249,38272,2656,2024-07
1856,1,Influencer,83099.64,4388807,141913,8558,2025-02
1857,5,Influencer,42780.5,4743336,48793,3330,2024-07
1858,10,Social Media,6928.95,4241614,149432,11260,2025-03
1859,9,Search Ads,66720.78,1311376,28797,2439,2024-09
1860,4,Email,26241.02,140677,5346,525,2024-09
1861,9,Email,77963.06,4202452,71891,7064,2025-02
1862,6,Social Media,32777.01,1387965,38431,1086,2024-12
1863,8,Search Ads,41205.69,2512223,81996,4135,2025-04
1864,2,Display,60525.66,1147823,7522,352,2024-07
1865,8,Email,29557.1,3484995,151905,17820,2025-04
1866,10,Influencer,60381.36,4034098,145594,6376,2024-11
1867,6,Display,39657.37,4366491,200297,17253,2025-01
1868,6,Display,96310.44,3122112,18046,2620,2024-12
1869,10,Search Ads,59990.34,4838156,126846,14265,2025-04
1870,2,Influencer,67809.1,702863,20368,2447,2024-11
1871,7,TV,5041.28,2362173,65039,8414,2024-12
1872,9,Influencer,92019.11,4879224,227674,25344,2024-10
1873,1,Display,36724.73,443834,9515,1302,2025-01
1874,6,Email,81549.45,1157666,41126,830,2024-09
1875,2,Social Media,40445.65,1196165,46405,2590,2025-02
1876,8,Email,72056.98,4230898,74762,5239,2024-10
1877,5,Influencer,71607.09,3459060,104407,13311,2024-12
1878,5,Search Ads,4371.54,195623,1564,223,2024-09
1879,1,Email,23553.14,2668475,102888,5756,2025-02
1880,7,Search Ads,72429.23,939565,45262,5755,2024-07
1881,2,Social Media,51459.27,285857,3394,117,2024-11
1882,7,TV,9732.34,3044739,85087,11981,2024-07
1883,6,Social Media,29901.19,3303362,16553,1713,2025-04
1884,9,Email,17544.77,271726,2877,287,2024-12
1885,3,Display,17193.01,723397,19562,1704,2024-07
1886,10,Search Ads,13663.5,3170503,150405,5535,2025-02
1887,3,Display,58472.9,3414024,159812,8416,2024-08
1888,1,Social Media,53758.71,1782097,71364,8780,2025-03
1889,3,Email,67261.18,2287439,112279,14411,2024-11
1890,2,TV,4850.59,82380,3177,150,2025-03
1891,7,Email,51461.41,1788197,31253,1909,2025-04
1892,10,Search Ads,30600.31,4251684,147787,20603,2025-01
1893,2,Display,70241.83,4875949,163221,5031,2024-11
1894,7,Display,39533.3,3306538,116292,5603,2024-10
1895,8,Influencer,67002.67,685445,19248,724,2025-02
1896,5,Influencer,38832.28,1263636,22965,2010,2024-12
1897,7,Search Ads,9539.04,3619193,162724,23062,2024-12
1898,5,Email,44532.24,2725004,49969,4313,2024-09
1899,7,Influencer,30653.04,2913217,144048,17589,2024-10
1900,5,Display,77485.99,1018148,45243,1950,2024-09
1901,8,Social Media,65957.27,4351802,28086,1256,2024-12
1902,5,Social Media,33875.95,2347803,12639,1048,2024-09
1903,6,Influencer,25751.43,1317359,65511,9471,2025-04
1904,1,TV,63459.77,255902,9557,783,2024-11
1905,7,Social Media,65237.52,3238460,152192,19908,2024-10
1906,9,Email,38559.03,3928209,93161,4209,2024-09
1907,6,Influencer,88644.47,2739464,98022,3825,2024-07
1908,4,TV,21553.78,810700,37971,886,2024-09
1909,10,Display,74489.79,3345414,93904,6377,2024-12
1910,8,TV,63505.63,657695,25192,2063,2025-03
1911,1,Email,84025.64,104392,1308,45,2025-04
1912,1,Display,96407.3,1788747,57610,7174,2024-11
1913,1,Search Ads,80363.0,1040468,22833,2435,2024-08
1914,10,Social Media,30849.43,1570149,64688,6561,2025-02
1915,8,Display,51805.51,1587986,27652,914,2024-09
